row_index,target_field,algorithm,predicted_value,confidence,prediction_source,passes_threshold,permit_number
2238,permit_class,grouped_majority,Residential-Multi-Family,0.7931034482758621,group_majority,True,PRFR20250311845
2240,permit_class,grouped_majority,Residential-Multi-Family,0.7931034482758621,group_majority,True,PRFR20250311893
2245,permit_class,grouped_majority,Residential-Multi-Family,1.0,group_majority,True,PRFR20250312175
2248,permit_class,grouped_majority,Residential-Multi-Family,0.625,group_majority,True,PRFR20250312559
2250,permit_class,grouped_majority,Residential-Multi-Family,0.7931034482758621,group_majority,True,PRFR20250312688
2253,permit_class,grouped_majority,Commercial,0.5882352941176471,group_majority,True,PRFR20250312698
2254,permit_class,grouped_majority,Residential-Multi-Family,0.7931034482758621,group_majority,True,PRFR20250312904
2255,permit_class,grouped_majority,Residential-Multi-Family,0.7931034482758621,group_majority,True,PRFR20250312920
2258,permit_class,grouped_majority,Commercial,0.5882352941176471,group_majority,True,PRFR20250313027
2268,permit_class,grouped_majority,Commercial,1.0,group_majority,True,PRFR20250413733
2271,permit_class,grouped_majority,Commercial,1.0,group_majority,True,PRFR20250413762
2279,permit_class,grouped_majority,Residential-Multi-Family,0.7931034482758621,group_majority,True,PRFR20250414393
2280,permit_class,grouped_majority,Residential-Multi-Family,0.7931034482758621,group_majority,True,PRFR20250414394
2281,permit_class,grouped_majority,Residential-Multi-Family,0.7931034482758621,group_majority,True,PRFR20250414395
2286,permit_class,grouped_majority,Residential-Multi-Family,1.0,group_majority,True,PRFR20250414418
2288,permit_class,grouped_majority,Residential-Multi-Family,0.625,group_majority,True,PRFR20250414474
2293,permit_class,grouped_majority,Commercial,0.5882352941176471,group_majority,True,PRFR20250414885
2298,permit_class,grouped_majority,Commercial,1.0,group_majority,True,PRFR20250415244
2300,permit_class,grouped_majority,Commercial,0.5882352941176471,group_majority,True,PRFR20250415614
2304,permit_class,grouped_majority,Commercial,0.5882352941176471,group_majority,True,PRFR20250416418
2310,permit_class,grouped_majority,Residential-Multi-Family,0.625,group_majority,True,PRFR20250416770
2311,permit_class,grouped_majority,Residential-Multi-Family,0.7931034482758621,group_majority,True,PRFR20250417261
2317,permit_class,grouped_majority,Residential-Multi-Family,0.7931034482758621,group_majority,True,PRFR20250417285
2355,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRFW20230520629
2357,permit_class,grouped_majority,Residential-Multi-Family,0.5540540540540541,group_majority,True,PRFW20240207794
2372,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRFW20241250590
2378,permit_class,grouped_majority,Residential-Multi-Family,0.5540540540540541,group_majority,True,PRFW20250101907
2381,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRFW20250103505
2442,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRFW20250309990
2459,permit_class,grouped_majority,Commercial,1.0,group_majority,True,PRFW20250311134
2461,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRFW20250311407
2470,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRFW20250312037
2481,permit_class,grouped_majority,Commercial,1.0,group_majority,True,PRFW20250312560
2502,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRFW20250413644
2503,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRFW20250413727
2504,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRFW20250413741
2518,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRFW20250414456
2520,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRFW20250414562
2527,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRFW20250414867
2534,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRFW20250415422
2544,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRFW20250416432
2548,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRFW20250416764
2549,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRFW20250416848
2552,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGR20240834026
2559,permit_class,grouped_majority,Commercial,0.7777777777777778,group_majority,True,PRGS20240102123
2561,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20240521840
2562,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20240522830
2565,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20240939413
2573,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20241248024
2580,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250102541
2588,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250204868
2589,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250204977
2618,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250309852
2622,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250310101
2626,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250310629
2630,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250310986
2637,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250311412
2638,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250311417
2650,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250311724
2658,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250311909
2663,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250312114
2672,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250312380
2677,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250312459
2680,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250312552
2681,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250312606
2683,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250312629
2684,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250312639
2690,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250312913
2697,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250312930
2701,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250313059
2706,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250313121
2707,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250313136
2710,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250313293
2713,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250313499
2718,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250413670
2721,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250413808
2727,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250413831
2732,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250413960
2736,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250413982
2740,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250414053
2742,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250414062
2749,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250414171
2750,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250414174
2752,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250414176
2758,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250414246
2759,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250414253
2760,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250414265
2762,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250414314
2763,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250414337
2769,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250414522
2776,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250414777
2786,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250414972
2788,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250415053
2791,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250415149
2792,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250415248
2800,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250415596
2804,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250415758
2814,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250416023
2815,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250416025
2825,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250416291
2836,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250416592
2842,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250416741
2851,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250416974
2867,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250417563
2868,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250417566
2870,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250417573
2875,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250417637
2877,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250417652
2885,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRGS20250418313
2886,permit_class,grouped_majority,Residential-Multi-Family,1.0,group_majority,True,PRHV20121124643
2887,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRHV20240937472
2888,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRHV20241040665
2889,permit_class,grouped_majority,Residential-Multi-Family,0.6979166666666666,group_majority,True,PRHV20241251197
2897,permit_class,grouped_majority,Residential-Multi-Family,0.6979166666666666,group_majority,True,PRHV20250208313
2902,permit_class,grouped_majority,Residential-Multi-Family,0.6979166666666666,group_majority,True,PRHV20250208582
2907,permit_class,grouped_majority,Residential-Multi-Family,0.6979166666666666,group_majority,True,PRHV20250309931
2911,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRHV20250310477
2916,permit_class,grouped_majority,Residential-Multi-Family,1.0,group_majority,True,PRHV20250311317
2917,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRHV20250311451
2920,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRHV20250311892
2924,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRHV20250312275
2932,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRHV20250313361
2952,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRHV20250415894
2956,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRHV20250416932
2958,permit_class,grouped_majority,Residential-Multi-Family,0.6979166666666666,group_majority,True,PRHV20250417239
3044,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRIR20250418048
3065,permit_class,grouped_majority,Commercial,1.0,group_majority,True,PRMAR20250205719
3081,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,PRMAR20250415249
3090,permit_class,grouped_majority,Residential-Multi-Family,0.5540540540540541,group_majority,True,PRMFH20231251886
3094,permit_class,grouped_majority,Residential-Multi-Family,0.5540540540540541,group_majority,True,PRMFH20231252649
3111,permit_class,grouped_majority,Residential-Multi-Family,0.5540540540540541,group_majority,True,PRMFH20240833630
3114,permit_class,grouped_majority,Residential-Multi-Family,0.5540540540540541,group_majority,True,PRMFH20240833648
3123,permit_class,grouped_majority,Residential-Multi-Family,0.848,group_majority,True,PRMFH20250102276
3131,permit_class,grouped_majority,Residential-Multi-Family,0.848,group_majority,True,PRMFH20250205191
3132,permit_class,grouped_majority,Residential-Multi-Family,0.848,group_majority,True,PRMFH20250205284
3140,permit_class,grouped_majority,Residential-Multi-Family,0.848,group_majority,True,PRMFH20250206811
3144,permit_class,grouped_majority,Residential-Multi-Family,0.848,group_majority,True,PRMFH20250207110
3150,permit_class,grouped_majority,Residential-Multi-Family,0.848,group_majority,True,PRMFH20250207411
3154,permit_class,grouped_majority,Residential-Multi-Family,0.848,group_majority,True,PRMFH20250207866
3156,permit_class,grouped_majority,Residential-Multi-Family,0.5540540540540541,group_majority,True,PRMFH20250207931
3158,permit_class,grouped_majority,Residential-Multi-Family,0.848,group_majority,True,PRMFH20250208137
3159,permit_class,grouped_majority,Residential-Multi-Family,0.848,group_majority,True,PRMFH20250208165
3161,permit_class,grouped_majority,Residential-Multi-Family,0.848,group_majority,True,PRMFH20250208296
3165,permit_class,grouped_majority,Residential-Multi-Family,0.848,group_majority,True,PRMFH20250208618
3169,permit_class,grouped_majority,Residential-Multi-Family,0.848,group_majority,True,PRMFH20250308904
3174,permit_class,grouped_majority,Residential-Multi-Family,0.848,group_majority,True,PRMFH20250309278
3177,permit_class,grouped_majority,Residential-Multi-Family,0.848,group_majority,True,PRMFH20250309667
3178,permit_class,grouped_majority,Residential-Multi-Family,0.848,group_majority,True,PRMFH20250309675
3183,permit_class,grouped_majority,Residential-Multi-Family,0.848,group_majority,True,PRMFH20250310151
3186,permit_class,grouped_majority,Residential-Multi-Family,0.848,group_majority,True,PRMFH20250310380
3190,permit_class,grouped_majority,Residential-Multi-Family,0.848,group_majority,True,PRMFH20250310801
3191,permit_class,grouped_majority,Residential-Multi-Family,0.848,group_majority,True,PRMFH20250310837
3193,permit_class,grouped_majority,Residential-Multi-Family,0.848,group_majority,True,PRMFH20250310938
3194,permit_class,grouped_majority,Residential-Multi-Family,0.848,group_majority,True,PRMFH20250310981
3195,permit_class,grouped_majority,Residential-Multi-Family,0.848,group_majority,True,PRMFH20250310983
