permit_number,status,permit_type,applied_date,issued_date,address,parcel_number,fee,valuation,description
BLD25-4841,Finaled,"Building Permit No Plan Check",,,"6161 Bennett Valley Rd Bennett Valley [BEN]",,049-060-030,,"electric for septic"
BLD25-4842,,"Building Permit No Plan Check",,,"717 Sexton Rd Twin Hills [TWI]",,077-030-028,,"Remove (E) 100A Meter main panel. Install (N) 125A Meter main panel in same location"
BLD25-4843,,"Building Permit No Plan Check",,,"17844 San Jacinto Dr Agua Caliente [AGU]",,133-213-007,,"REPIPE DRAINS: YES, REPIPE FIXTURES DRAINS Lavatories 2 Shower 1 MATERIAL USED: ABS, ESTIMATE PIPE LENGTH: 250FT IS THE INSTALL IN THE PUBLIC R.O.W?: NO REPIPE SCOPE : 2 BATHROOM WASTE ABS WHOLE HOUSE REPIPE"
BLD25-4844,,"Building Permit No Plan Check",,,"411 Las Casitas Windsor [WIN]",,039-070-026,,"Remove and replace Zinsco meter main like for like"
BLD25-4846,,"Building Permit No Plan Check",,,"434 Las Casitas Windsor [WIN]",,039-070-062,,"REMOVE AND REPLACE ZINSCO METER MAIN LIKE FOR LIKE"
BLD25-4847,,"Building Permit No Plan Check",,,"450 Las Casitas Windsor [WIN]",,039-070-047,,"REMOVE AND REPLACE ZINSCO METER MAIN LIKE FOR LIKE"
BLD25-4848,,"Building Permit No Plan Check",,,"461 Las Casitas Windsor [WIN]",,039-070-058,,"REMOVE AND REPLACE ZINSCO METER MAIN LIKE FOR LIKE"
BLD25-4849,Finaled,"Building Permit No Plan Check",,,"12645 Fiori Ln Twin Hills [TWI]",,080-190-013,,"Replace traditional propane. like for like, 50 Gallon tanked water heater, in closet."
BLD25-4850,Finaled,"Building Permit No Plan Check",,,"21473 Highland Ter Monte Rio [MRO]",,095-143-005,,"Remove old roof shingle. Install new roof shingle base on 20 sq. class A 30 year GAF HDZ, Install underlayment GAF, Install 3 sq roof area TPO , Install denk desk for TPO, new flashing for Skylight."
BLD25-4851,,"Building Permit No Plan Check",,,"21883 Hwy 116 N Monte Rio [MRO]",,094-025-012,,"SFD, Minor Repairs to Small Patch of Roof (2 SF), Damaged Siding & Trim (25 LF), & Deck Boards to Replace In-Kind. Replace Entry Door & Some Windows Like for Like (permit-exempt)"
BLD25-4854,,"Building Permit No Plan Check",,,"10655 Barnett Valley Rd Twin Hills [TWI]",,073-040-012,,"Install new 200 amp square D panel to replace existing zinsco panel"
BLD25-4855,,"Building Permit No Plan Check",,,"37 Vineyard Cir Sonoma [SON]",,142-154-044,,"remove and replace flat roof with 2 layers modified bitumen torch"
BLD25-4856,,"Building Permit No Plan Check",,,"39 Vineyard Cir Sonoma [SON]",,142-154-043,,"remove and replace flat roof with 2 layer modified bitumen torch"
BLD25-4857,,"Building Permit No Plan Check",,,"102 La Mancha Way Agua Caliente [AGU]",,052-690-023,,"Remove existing 100A Sylvania panel and install new 100A panel in existing location, Per insurance company"
BLD25-4858,,"Building Permit No Plan Check",,,"108 La Mancha Way Agua Caliente [AGU]",,052-690-020,,"Remove existing 100A Sylvania panel and install new 100A panel in existing location, Per insurance company"
BLD25-4859,,"Building Permit No Plan Check",,,"110 La Mancha Way Agua Caliente [AGU]",,052-690-019,,"110 La Mancha, Remove existing 100A Sylvania panel and install new 100A panel in existing location, Per insurance company"
BLD25-4865,,"Building Permit No Plan Check",,,"17870 Carriger Rd Agua Caliente [AGU]",,133-020-007,,"T/O 95 SQ COMP SHINGLE; RE-ROOF WITH CLASS A RATED COMP SHINGLE; SFD; SELF CERT"
BLD25-4868,,"Building Permit No Plan Check",,,"181 Vineyard Cir Sonoma [SON]",,142-156-045,,"GUEST BATH - REPLACE EXISTING SHOWER/TUB WITH NEW WALK-IN SHOWER. NO CHANGE IN FOOTPRINT, DRAIN WILL NOT BE MOVED. CHANGE A LIGHT SWITCH. $10,000.00."
BLD25-4869,,"Building Permit No Plan Check",,,"35 Clippers Reach Sea Ranch [SEA]",,156-010-003,,"(1) 90K BTUS FURNACE CHANGEOUT IN CLOSET"
BLD25-4870,,"Building Permit No Plan Check",,,"335 Eastman Ln Petaluma [PET]",,021-024-006,,"SFD, Install a 36k BTU Heat Pump and Air Handler with (N) Ductwork"
BLD25-4874,,"Building Permit No Plan Check",,,"1194 Wild Rose Dr Santa Rosa [SRO]",,037-021-029,,"SFD; 35sqs; Self Certified contractor; Remove existing roof. Install with new Lifetime Class A composition shingles. Main House"
BLD25-4875,,"Building Permit No Plan Check",,,"6087 ORCHARD STATION Rd Sebastopol [SEB]",,062-150-052,,"Running Electrical and Plumbing to 8x8 Tuff Shed"
BLD25-4876,,"Building Permit No Plan Check",,,"1194 Wild Rose Dr Santa Rosa [SRO]",,037-021-029,,"SFD; 9sqs; Self Certified contractor; Remove existing roof. Install with new Lifetime Class A composition shingles. Detached Garage"
BLD25-4879,,"Building Permit No Plan Check",,,"1482 Sea Way Bodega Bay [BBY]",,100-284-004,,"Remove existing wood siding, and Install hew hardie siding. Remove existing windows and replace same sizes."
BLD25-4880,,"Building Permit No Plan Check",,,"228 Cleveland Ln Petaluma [PET]",,019-100-024,,"SFD, Tear off & Reroof (14 SQ) *Self Cert* with Class A Comp Shingles"
BLD25-4881,,"Building Permit No Plan Check",,,"624 Clover Dr Santa Rosa [SRO]",,037-032-044,,"SFD; 18sqs; Self Certified contractor; Remove existing roof. Install with new Lifetime Class A composition shingles"
BLD25-4882,,"Building Permit No Plan Check",,,"114 La Mancha Way Agua Caliente [AGU]",,052-690-017,,"PARTIAL REROOF - TEAR OFF AND REROOF WITH 200 SQFT OF NEW SINGLE-PLY ROOF MEMBRANE WITH SILICONE."
BLD25-4883,,"Building Permit No Plan Check",,,"5277 Marigold Ln Windsor [WIN]",,039-310-061,,"125a Main Panel Replacement"
BLD25-4886,,"Building Permit No Plan Check",,,"717 Sexton Rd Twin Hills [TWI]",,077-030-028,,"SFD, Install (N) Mini split heat pump system"
BLD25-4891,,"Building Permit No Plan Check",,,"16785 Watson Rd Guerneville [GUE]",,069-260-007,,"INSTALL DUCTLESS MITSUBSHI SINGLE ZONE UNIT IN LIVING ROOM LOCATION"
BLD25-4892,Finaled,"Building Permit No Plan Check",,,"1754 Alice Dr Penngrove [PEN]",,047-301-020,,"RPLC (E) WATER HEATER (FROM GAS TO ELECTRIC HEAT PUMP)"
BLD25-4893,,"Building Permit No Plan Check",,,"644 Piezzi Rd Santa Rosa [SRO]",,130-223-031,,"Install lifetime shingles over existing single layer, SFD, 34 Squares, SELF CERTIFY"
BLD25-4895,,"Building Permit No Plan Check",,,"2358 Schaeffer Rd Twin Hills [TWI]",,025-030-033,,"SFD; 23sqs; Self Certified contractor; Remove existing roof. Install with new Lifetime Class A composition shingles"
BLD25-4901,,"Building Permit No Plan Check",,,"39090 Hedgegate Rd Sea Ranch [SEA]",,156-120-008,,"REROOF 2200 SQ FT WITH MALARKEY WEATHERED WOOD SHINGLES. I AM A SELF CERTIFYING CONTRACTOR"
BLD25-4902,,"Building Permit No Plan Check",,,"22278 Moscow Rd Monte Rio [MRO]",,096-200-042,,"SFD, Upgrade & Relocate (E) Electrical Service 200A"
BLD25-4903,,"Building Permit No Plan Check",,,"35436 Fly Cloud Rd Sea Ranch [SEA]",,155-080-002,,"REROOF 9000 SQ FT WITH MALARKEY VISTA WEATHER WOOD SHINGLES"
BLD25-4904,,"Building Permit No Plan Check",,,"36419 Deep Woods Dr Sea Ranch [SEA]",,155-120-024,,"REROOF 1800 SQ FT WITH MALARKEY VISTA BLACK SHINGLES. I AM A SELF CERTIFYING CONTRACTOR."
BLD25-4905,,"Building Permit No Plan Check",,,"261 Whalebone Reach Sea Ranch [SEA]",,156-210-017,,"REROOF 3100 SQ FT WITH MALARKEY VISTA BLACK SHINGLES. I AM A SELF CERTIFYING CONTRACTOR."
BLD25-4907,,"Building Permit No Plan Check",,,"20760 Hyde Rd Sonoma [SON]",,126-042-022,,"Tear off existing comp shingle roof. Install 24 gauge standing seam metal roof per manufacturer's specifications."
BLD25-4909,Finaled,"Building Permit No Plan Check",,,"40425 Leeward Rd Sea Ranch [SEA]",,156-520-006,,"Tear off and reroof 42 squares with a class a fire rated roof system using GAF Tiger Paw Underlayment and GAF Natural Shadow shingle. Self Cert."
BLD25-4910,Finaled,"Building Permit No Plan Check",,,"45 Larkfield Dr Windsor [WIN]",,058-133-007,,"Water service replacement-Run new 3/4"" copper main water service from meter, in trench to Garage area with main shutoff valve, reinstall existing Flo by Moen, hose bib, tie into existing 3/4"" copper in Garage."
BLD25-4914,,"Building Permit No Plan Check",,,"285 Petaluma Ave Agua Caliente [AGU]",,052-461-017,,"Tearoff and reroof 17 squares of dimensional comp shingles over pitched roof. Tearoff 3 squares of tar and gravel roofing, reroof 3 squares of rolled comp over flat roof."
BLD25-4915,,"Building Permit No Plan Check",,,"3038 Jaylee Dr Rincon Valley [RIN]",,182-010-017,,"SFD; 52sqs; Self Certified contractor; Remove existing roof. Install with new Lifetime Class A composition shingles."
BLD25-4916,Finaled,"Building Permit No Plan Check",,,"22000 Ansel Ct Timber Cove [TIM]",,109-430-022,,"(BUILDING OFFICE) Remove old roof shingle, install new plywood 5/8, install new underlayment, install new roof shingle Class A 30 years base on 5 sq roof area."
BLD25-4917,,"Building Permit No Plan Check",,,"2820 Bardy Rd Bennett Valley [BEN]",,055-170-033,,"SFD;8 sqs; Self Certified contractor; Remove existing roof. Install with new Lifetime Class A composition shingles and install 4sqs Over existing mineral surface, install a 60mil TPO roof system."
BLD25-4922,Finaled,"Building Permit No Plan Check",,,"764 Belglen Way Twin Hills [TWI]",,063-293-034,,"Full reroof with tear off, GAF comp shingles over Tiger Paw underlayment, re- sheet entire home with 1/2 in CDX plywood."
BLD25-4923,Finaled,"Building Permit No Plan Check",,,"1196 Quietwater Rdg Windsor [WIN]",,067-110-052,,"SFD - Replace Aire Handler and Heat Pump in same locations Remove (E) Air handler in utility room & Heat pump on side yard. Install (N) Air handler & Heat pump in same locations"
BLD25-4927,,"Building Permit No Plan Check",,,"18020 Comstock Ave 1 Agua Caliente [AGU]",,052-193-009,,"Electric Panel upgrade, 200 Amp, Like for Like"
BLD25-4928,Finaled,"Building Permit No Plan Check",,,"4324 Raymonde Way Bennett Valley [BEN]",,049-230-002,,"Reroof Garage, T/O existing roof layer, install new GAF 30yr Comp Shingle, haul away debris."
BLD25-4929,,"Building Permit No Plan Check",,,"86 Lark Center Dr Windsor [WIN]",,058-171-034,,"Demo and rebuild of garage. The garage experienced moderate fire, smoke and suppression water damage. Extensive charring on the north, south and west walls as well as the roof framing of the garage. The 2x framing of the walls and trussed roof system with greater than 1/4"" char depth have been structurally compromised and require replacement. Recommended repairs: Rebuild the garage's north, south and west walls. Replace the roof structure (sheathing and trusses) above the garage."
BLD25-4931,,"Building Permit No Plan Check",,,"10470 Willig Dr Jenner [JEN]",,099-112-001,,"Remove and dispose of existing composition shingle roof on single-family dwelling. New roof material is GAF Timberline HDZ U.L. Class A architectural laminate fiberglass comp shingle roof."
BLD25-4932,,"Building Permit No Plan Check",,,"646 Chiquita Rd Healdsburg [HEA]",,091-130-035,,"Remove and dispose of existing composition shingle roof on single-family dwelling. New roof material is GAF Timberline HDZ U.L. Class A architectural laminate fiberglass comp shingle roof."
BLD25-4933,,"Building Permit No Plan Check",,,"8923 Oak Grove Ave Graton [GRA]",,130-172-002,,"8923 Oak Grove Ave, Sebastopol - Remove existing roof systems and install a corrugated metal roof system. - Self Certification - 2,000 Sq FT"
BLD25-4934,Finaled,"Building Permit No Plan Check",,,"9633 Hwy 116 N Forestville [FOR]",,083-240-028,,"MAIN HOUSE- SFD-Re-Roof-T/o existing comp, 1 layer, install GAF UHDZ Class A shingles in Pewter Grey pitch 6/12 & 10/12 59 squares, no resheeting* self certify."
BLD25-4936,,"Building Permit No Plan Check",,,"8155 Whited Rd Twin Hills [TWI]",,060-221-069,,"SFD. Remove & dispose 1 layer of existing roof on detached garage. Install 10sq of GAF architectural roofing shingles."
BLD25-4937,,"Building Permit No Plan Check",,,"1850 Alexander Valley Rd Healdsburg [HEA]",,091-030-044,,"Replace wood stove - EPA cert."
BLD25-4938,,"Building Permit No Plan Check",,,"1855 Jonive Rd Twin Hills [TWI]",,080-070-029,,"ADU, Reroof, tear off Class A Comp Shingles 14Sq"
BLD25-4940,Finaled,"Building Permit No Plan Check",,,"7461 Mirabel Rd Forestville [FOR]",,083-152-008,,"Electrical for RV Plug for Permit Ref:TEM 25-0089 Install 30A 120V RV Plug on pressure treated post in pre-dug trench."
BLD25-4941,Finaled,"Building Permit No Plan Check",,,"2213 Magnolia Ave Petaluma [PET]",,021-152-069,,"SFD; 7sqs; Self Certified contractor; Remove existing roof. Install with new Lifetime Class A composition shingles."
BLD25-4942,,"Building Permit No Plan Check",,,"11833 Green Valley Rd Graton [GRA]",,104-130-022,,"SFD, Tear off & Reroof (28 SQ) Class A Comp 20-YR Shingles"
BLD25-4943,Finaled,"Building Permit No Plan Check",,,"3605 Main St Occidental [OCC]",,074-312-019,,"Commercial Office Building - Tear-off/Re-roof 36 Squares with Class A shingles Office bldg; 36sqs; Self Certified contractor; Remove existing roof. Install with new Lifetime Class A composition shingles"
BLD25-4944,,"Building Permit No Plan Check",,,"5525 Corbett Cir Windsor [WIN]",,039-351-024,,"T/O 34 SQ COMP SHINGLE; RE-ROOF WITH CLASS A RATED COMP SHINGLE; SFD; SELF CERT"
BLD25-4945,Finaled,"Building Permit No Plan Check",,,"3465 Moriconi Dr Santa Rosa [SRO]",,034-150-030,,"Self-certified single-family dwelling 27 sq. removal and replace roof with class A fire-rated asphalt composition shingles."
BLD25-4946,,"Building Permit No Plan Check",,,"140 Trinity Rd W Glen Ellen [GLE]",,053-110-017,,"Self-certified single-family 24 sq. dwelling, remove and replace roof with class A fire-rated asphalt composition shingles."
BLD25-4947,Finaled,"Building Permit No Plan Check",,,"20709 Temelec Dr Sonoma [SON]",,142-170-027,,"25 squares, remove old shingles, install plywood overlay, install new shingles"
BLD25-4950,Finaled,"Building Permit No Plan Check",,,"233 Metz Ln Petaluma [PET]",,048-061-070,,"REMOVE AND REPLACE CLASS A COMP SHINGLE ROOF. 4900 SQURE FT. SELF CERT"
BLD25-4952,,"Building Permit No Plan Check",,,"934 Harley St Agua Caliente [AGU]",,127-082-035,,"I need ro replace main electrical panel box because my insurance is about to cancel me for it."
BLD25-4953,,"Building Permit No Plan Check",,,"4909 Hansen Dr Rincon Valley [RIN]",,183-260-014,,"RE-ROOF 22 SQARES WITH THE 30YR CLASS A FIBERGLASS SHINGLES. IM SELF CERTIFIED."
BLD25-4955,,"Building Permit No Plan Check",,,"189 La Mancha Way Agua Caliente [AGU]",,052-690-029,,"189 La Mancha, Remove existing 100A Sylvania panel and install new 100A panel in existing location, Per insurance company"
BLD25-4956,,"Building Permit No Plan Check",,,"191 La Mancha Way Agua Caliente [AGU]",,052-690-030,,"191 La Mancha, Remove existing 100A Sylvania panel and install new 100A panel in existing location, Per insurance company"
BLD25-4957,,"Building Permit No Plan Check",,,"199 La Mancha Way Agua Caliente [AGU]",,052-690-034,,"199 La Mancha, Remove existing 100A Sylvania panel and install new 100A panel in existing location, Per insurance company"
BLD25-4958,,"Building Permit No Plan Check",,,"152 La Mancha Way Agua Caliente [AGU]",,052-690-056,,"199 La mancha Garages, Remove existing 100A Sylvania panel and install new 100A panel in existing location, Per insurance company"
BLD25-4959,Finaled,"Building Permit No Plan Check",,,"152 La Mancha Way Agua Caliente [AGU]",,052-690-056,,"Commercial - Replace existing 125A sub panel in clubhouse and flip around out of mens restroom"
BLD25-4960,,"Building Permit No Plan Check",,,"145 La Mancha Way Agua Caliente [AGU]",,052-690-038,,"145 La Mancha, Remove existing 100A Sylvania panel and install new 100A panel in existing location, Per insurance company"
BLD25-4961,,"Building Permit No Plan Check",,,"15921 Old Cazadero Rd Guerneville [GUE]",,072-320-020,,"SFD - (N) 24K Fujitsu single head mini split system."
BLD25-4962,,"Building Permit No Plan Check",,,"185 La Mancha Way Agua Caliente [AGU]",,052-690-036,,"185 La Mancha, Remove existing 100A Sylvania panel and install new 100A panel in existing location, Per insurance company"
BLD25-4963,Finaled,"Building Permit No Plan Check",,,"20460 Geyserville Ave Geyserville [GEY]",,140-070-030,,"Tear off and re-roof with Class A Composition shingles. Self-Certify 31sqs"
BLD25-4964,,"Building Permit No Plan Check",,,"25233 Steelhead Blvd Monte Rio [MRO]",,096-140-023,,"To replace their non working system. Install 8 high wall ductless heat pump systems with 8 heat pump condensers. Condensers will be mounted on a bracket under the walking deck and elevated above flood plain. $49,700.00."
BLD25-4965,,"Building Permit No Plan Check",,,"18230 Barrett Ave Agua Caliente [AGU]",,052-221-041,,"""Special Letter of unsafe conditions for PGE required on this permit"" -To change failed main panel with burned bussing and main breaker. -To replace 125amp meter socket with like -To ensure all bonding and grounding per code."
BLD25-4972,,"Building Permit No Plan Check",,,"126 Sea Walk Dr Sea Ranch [SEA]",,122-420-009,,"The project involves two bathroom remodels, including tiled showers, new toilet receptacles, and in-kind replacement of plumbing and electrical fixtures, with no changes to the building's exterior or structural elements. Includes replacement of subpanel to 200 amp panel."
