permit_number,status,permit_type,applied_date,issued_date,address,parcel_number,fee,valuation,description
BLD25-2699,Issued,"Building Permit No Plan Check",5/12/2025,05/13/2025,"835 Dry Creek Rd Healdsburg [HEA]",089-090-031,$363.62,$0.00,"Replace 100 amp meter with new 100 amp 3-phase meter."
BLD25-2700,"Application Accepted/In Review","Building Permit No Plan Check",5/12/2025,,"3629 Greenleaf Dr Santa Rosa [SRO]",057-090-008,$0.00,,"Legalize with permit: Electrical in 10x12 shed: VBU25-0162"
BLD25-2702,Finaled,"Building Permit No Plan Check",5/12/2025,05/12/2025,"8861 Bennett Valley Rd Glen Ellen [GLE]",055-230-003,$363.62,$0.00,"Replace 50 gallon tanked water heater, like for like, in existing location"
BLD25-2703,Issued,"Building Permit No Plan Check",5/12/2025,05/12/2025,"1631 Chapman Ln Petaluma [PET]",021-030-102,$363.62,$0.00,"Move the meter and increase amperage 200-400 amps"
BLD25-2704,Issued,"Building Permit No Plan Check",5/12/2025,05/12/2025,"731 Ferguson Rd Twin Hills [TWI]",061-143-017,$363.62,$0.00,"SFD-Replace 30 gallon tanked water heater, like for like, in existing location"
BLD25-2706,Issued,"Building Permit No Plan Check",5/12/2025,05/12/2025,"490 Fallon Rd Two Rock [TWO]",022-130-009,$363.62,$0.00,"SFD- REPLACE 30 GALLON WATER HEATER. LIKE FOR LIKE"
BLD25-2713,Finaled,"Building Permit No Plan Check",5/12/2025,05/12/2025,"11251 Skyline Rd Forestville [FOR]",081-021-002,$391.45,$0.00,"SFD. Tear off and reroof 6 squares using class A composition shingles SELF CERT"
BLD25-2714,Finaled,"Building Permit No Plan Check",5/12/2025,05/12/2025,"11251 Skyline Rd Forestville [FOR]",081-034-023,$536.16,$0.00,"SFD. Tear off and reroof 16 squares using class ""A"" composition shingles. SELF CERT."
BLD25-2715,Issued,"Building Permit No Plan Check",5/12/2025,05/12/2025,"16035 Brookdale Dr Guerneville [GUE]",069-220-011,$363.62,$0.00,"Upgrade main electrical panel from 100 amp service to 200 amp service."
BLD25-2718,Finaled,"Building Permit No Plan Check",5/12/2025,05/12/2025,"2447 Bohemian Hwy Occidental [OCC]",073-170-038,$537.08,$0.00,"Re-roof: Koenigshofer Residence- 2447 Bohemian Way / Occidental /Tear off, install new underlayment and new GAF HDZ RS series / self cert"
BLD25-2719,Finaled,"Building Permit No Plan Check",5/12/2025,05/12/2025,"553 Zinnia Ct Sonoma [SON]",142-250-020,$536.75,$0.00,"Re-roof: Tear off, install new tpo and new composition shingles / Sommer Residence / 553 Zinnia Ct. / self-cert"
BLD25-2722,Issued,"Building Permit No Plan Check",5/13/2025,05/13/2025,"4480 Bennett Valley Rd Bennett Valley [BEN]",049-181-049,$550.15,$0.00,"Remove & dispose off existing roofing material, install new roof, re-flash pipes, vent to code. Installing Composition shingle on 45.5 SQ and OSB 7/16"" re-sheathing."
BLD25-2724,Issued,"Building Permit No Plan Check",5/13/2025,05/13/2025,"453 Bloomfield Rd Twin Hills [TWI]",063-200-040,$391.81,$0.00,"Remove and replace existing flat roof with new Class A fire rated flat roofing system 4.18 SQ SELF CERT"
BLD25-2725,Issued,"Building Permit No Plan Check",5/13/2025,05/13/2025,"8275 Grape Ave Forestville [FOR]",082-039-090,$536.35,$0.00,"Remove and replace existing flat roof with new Class A fire rated flat roofing system 6.82 SQ SELF CERT"
BLD25-2729,Issued,"Building Permit No Plan Check",5/13/2025,05/13/2025,"18752 White Oak Dr Sonoma [SON]",064-190-010,$363.62,$0.00,"-To replace existing 200amp zinsco meter main with new 200amp eaton panel."
BLD25-2731,Finaled,"Building Permit No Plan Check",5/13/2025,05/13/2025,"1366 Wikiup Dr Windsor [WIN]",039-140-006,$363.62,$0.00,"service change 200 to 200"
BLD25-2733,Issued,"Building Permit No Plan Check",5/13/2025,05/13/2025,"34500 Hwy 128 Cloverdale [CLO]",115-020-002,$544.99,$0.00,"SFD, TEAR OFF REROOF, WITH CORRUGATED PANELS & COPPER GUTTERS, SELF CERT."
BLD25-2735,Issued,"Building Permit No Plan Check",5/13/2025,05/13/2025,"4000 Magnolia Ave Petaluma [PET]",021-151-010,$363.62,,"SFD, Upgrade existing service panel from 100 amp to 200 amps"
BLD25-2736,Issued,"Building Permit No Plan Check",5/13/2025,05/15/2025,"22 Hop Ranch Rd Windsor [WIN]",058-321-048,$363.62,$0.00,"Remove & replace furnace located in garage & AC located in yard like for like."
BLD25-2738,Finaled,"Building Permit No Plan Check",5/13/2025,05/13/2025,"1224 Alberca Rd Agua Caliente [AGU]",056-584-002,$363.62,$0.00,"Remove/replace gas water heater in the garage"
BLD25-2739,Issued,"Building Permit No Plan Check",5/13/2025,05/13/2025,"500 Piezzi Rd Santa Rosa [SRO]",130-471-016,$540.45,$0.00,"Remove and dispose of existing composition shingle roof on single-family dwelling. New roof material is Certainteed Patriot XL HDZ U.L. Class A architectural laminate fiberglass comp shingle roof."
BLD25-2740,Issued,"Building Permit No Plan Check",5/13/2025,05/13/2025,"38802 Breaker Reach Sea Ranch [SEA]",156-130-004,$363.62,$0.00,"REPLACING EXISTING 200AMP MAIN SERVICE PANEL FOR NEW 200AMP MAIN SERVICE PANEL, REPLACEING EXISTING FUSE BOX IN SHOP FOR NEW SUB PANEL, LIKE FOR LIKE NO ADDED LOAD NO RELOCATION."
BLD25-2748,Issued,"Building Permit No Plan Check",5/13/2025,05/13/2025,"605 Calle Del Monte Agua Caliente [AGU]",056-423-016,$363.62,$0.00,"Replace 100amp with 200amp main panel"
BLD25-2749,Issued,"Building Permit No Plan Check",5/13/2025,05/14/2025,"1320 Scheibel Ln Twin Hills [TWI]",076-011-039,$363.62,$0.00,"Replace and upgrade main panel from 125 amps to 320 amps. No change to location"
BLD25-2750,Issued,"Building Permit No Plan Check",5/13/2025,05/15/2025,"850 Shiloh Glen Windsor [WIN]",079-260-030,$363.62,$0.00,"SFD, Replace (2) Heat Pumps"
BLD25-2751,Finaled,"Building Permit No Plan Check",5/13/2025,05/13/2025,"5282 McFarlane Rd Twin Hills [TWI]",062-042-060,$363.62,$0.00,"SFD Main Home Replace 30 gallon gas tank water heater located in an exterior closet like for like in the same location."
BLD25-2752,Issued,"Building Permit No Plan Check",5/13/2025,05/13/2025,"1469 Felder Rd Sonoma [SON]",142-026-019,$537.75,$0.00,"SFD; 37sqs; Self Certified contractor; Remove existing roof. Install with new Lifetime Class A composition shingles"
BLD25-2756,Issued,"Building Permit No Plan Check",5/14/2025,05/14/2025,"298 Fish Rock Sea Ranch [SEA]",156-400-011,$536.43,$0.00,"TEAR OFF AND RE-ROOF WITH CLASS A COMP SHINGLES/NO SHEATHING/ SELF-CERTIFIED 20 SQS."
BLD25-2757,Issued,"Building Permit No Plan Check",5/14/2025,05/14/2025,"185 Randolph Ave Kenwood [KEN]",050-273-021,$363.62,$0.00,"SFD Main Home Replace Furnace and 6 Duct Runs"
BLD25-2758,Issued,"Building Permit No Plan Check",5/14/2025,05/14/2025,"2003 Spring St Healdsburg [HEA]",087-173-002,$363.62,$0.00,"Replace existing 100Amp main meter panel with new 200 Amp main meter panel at existing location"
BLD25-2762,Issued,"Building Permit No Plan Check",5/14/2025,05/14/2025,"247 Wikiup Meadows Dr Windsor [WIN]",039-360-006,$363.62,$0.00,"SFD Minor Upgrades to Replace Overhead Cabinets, Counter Top, & Utility Sink"
BLD25-2764,Issued,"Building Permit No Plan Check",5/14/2025,05/14/2025,"621 Cleveland Ave Petaluma [PET]",020-020-060,$363.62,$0.00,"Electric for Septic 189 (SEP19-0368)"
BLD25-2765,Issued,"Building Permit No Plan Check",5/14/2025,05/14/2025,"8090 Hwy 128 Geyserville [GEY]",132-020-005,$540.57,$0.00,"T/O 55 SQ COMP SHINGLE; RE-ROOF WITH CLASS A RATED COMP SHINGLE; SFD; SELF CERT; MAIN HOUSE, DETACHED GARAGE, DETACHED PATIO"
BLD25-2766,Issued,"Building Permit No Plan Check",5/14/2025,05/15/2025,"21322 Geyserville Ave Geyserville [GEY]",140-150-012,$363.62,$0.00,"SFD, New 3-Ton Condenser Left Side Yard & Furnace 70K BTUS 80% AFUE in basement"
BLD25-2767,Issued,"Building Permit No Plan Check",5/14/2025,05/14/2025,"13921 Village Ave Healdsburg [HEA]",088-120-010,$536.20,$0.00,"T/O 9 SQ COMP SHINGLE; RE-SHEATH WITH 1/2"" OSB; RE-ROOF WITH CLASS A RATED COMP SHINGLE; SFD; SELF CERT"
BLD25-2768,Issued,"Building Permit No Plan Check",5/14/2025,05/14/2025,"15531 Brookview Dr Glen Ellen [GLE]",054-381-003,$363.62,$0.00,"-To replace surface mount 100amp meter main panel with like and install all required grounding and bonding."
BLD25-2769,Issued,"Building Permit No Plan Check",5/14/2025,05/15/2025,"5344 Alyssum Ct Windsor [WIN]",039-300-040,$363.62,$0.00,"SFD. Replace furnace"
BLD25-2770,Issued,"Building Permit No Plan Check",5/14/2025,05/14/2025,"5000 Grove St Sonoma [SON]",064-080-007,$537.60,$0.00,"T/O 27 SQ COMP SHINGLE; RE-ROOF WITH CLASS A RATED COMP SHINGLE; SFD; SELF CERT"
BLD25-2774,Issued,"Building Permit No Plan Check",5/14/2025,05/14/2025,"1252 W Sexton Rd Twin Hills [TWI]",077-040-006,$363.62,$0.00,"SFD-FURNACE REPLACEMENT"
BLD25-2775,Issued,"Building Permit No Plan Check",5/14/2025,05/15/2025,"2870 Eastman Ln Petaluma [PET]",021-050-003,$363.62,$0.00,"SFD- Replace and relocate tankless water heater from attic to exterior wall. Run approx 8 ft of 3/4"" galv pipe from meter to new location"
BLD25-2777,Issued,"Building Permit No Plan Check",5/14/2025,05/15/2025,"615 Bailhache Ave Healdsburg [HEA]",088-110-026,$363.62,$0.00,"SFD, Install Navien 55K BTU Boiler w/ 13 Gal Floor Mounted Buffer Tank in far west corner of (E) Linen Closet"
BLD25-2778,Issued,"Building Permit No Plan Check",5/14/2025,05/14/2025,"820 Phillips Dr Penngrove [PEN]",047-310-001,$363.62,$0.00,"Panel upgrade from 200 to 320amp 15'from pge pole, 6' from guy wire and 15ft from property fence line. Overhead from PGE pole to customer owned pole. At house, replace surface mounted meter main panel and isntall 200amp outdoor subpanel. Run 2"" conduit from new meter main panel board to new sub panel."
BLD25-2779,Issued,"Building Permit No Plan Check",5/14/2025,05/15/2025,"1025 Rover Rd Sonoma [SON]",127-540-013,$363.62,$0.00,"SFD, Replacement High Efficiency Boiler in the same Garage Mechanical Closet as the (E) Equipment"
BLD25-2783,Issued,"Building Permit No Plan Check",5/14/2025,05/14/2025,"5715 Corbett Cir Windsor [WIN]",039-351-005,$536.36,$0.00,"T/O 21 SQ COMP SHINGLE; PARTIAL RE-ROOF WITH CLASS A RATED COMP SHINGLE; SFD; SELF CERT"
BLD25-2784,Issued,"Building Permit No Plan Check",5/14/2025,05/14/2025,"1259 Stony Glen Ln Cotati [COT]",046-062-043,$539.24,$0.00,"Self-certified single-family dwelling 33 sq. Remove and replace the roof with Class A fire-rated asphalt composition shingles."
BLD25-2785,Issued,"Building Permit No Plan Check",5/14/2025,05/14/2025,"2455 E Railroad Ave Penngrove [PEN]",047-111-048,$537.02,$0.00,"Full reroof with tear off, comp shingles, Tiger Paw underlayment."
BLD25-2786,Issued,"Building Permit No Plan Check",5/14/2025,05/14/2025,"7407 E Hurlbut Ave Graton [GRA]",060-281-013,$537.40,$0.00,"-7407 E Hurlbut Ave, Sebastopol -Remove existing asphalt shingles and install new asphalt shingles -3,970 sq. ft -Self certification"
BLD25-2787,Issued,"Building Permit No Plan Check",5/14/2025,05/16/2025,"744 Wikiup Dr Windsor [WIN]",039-160-011,$341.33,,"Removal and reinstallation of existing 4.08kW PV system"
BLD25-2788,Issued,"Building Permit No Plan Check",5/14/2025,05/14/2025,"2947 Burnside Rd Twin Hills [TWI]",073-062-028,$537.81,$0.00,"SFD; 37sqs; Self Certified contractor; Remove existing roof. Install with new Lifetime Class A composition shingles -MH"
BLD25-2789,Issued,"Building Permit No Plan Check",5/14/2025,05/14/2025,"2947 Burnside Rd Twin Hills [TWI]",073-062-028,$391.45,$0.00,"4sqs; Self Certified contractor; Remove existing roof. Install with new Lifetime Class A composition shingles - shed"
BLD25-2790,Finaled,"Building Permit No Plan Check",5/14/2025,05/14/2025,"10685 River Rd Forestville [FOR]",070-390-030,$537.24,$0.00,"TEAR OFF EXISTING ROOF DOWN TO BARE WOOD CLEAN ALL DEBRIS AND DISPOSE OF INSTALL 1 LAYER OF CERT SYNTHIC FELT UNDERLAYMENT NEW 2X2 METAL ON RAKE EDGES AND IN GUTTER CITY CODE 9"" STARTERS AROUND BUILDING NEW PIPE JACK AND EXHAUST FLASHING INSTALL NEOPRENE PIPE COLLARS ON ALL PIPE PENETRATIONS AND PAINT JACK TO MATCH COLOR OF ROOF INSTALL NEW COMP SHINGLES CLASS A FIRE RATED CERT NEW FACIA PRE PAINTED ALUM GUTTERS AND CORR DOWNSPOUTS IN BACK OF BUILDING"
BLD25-2795,Issued,"Building Permit No Plan Check",5/15/2025,05/19/2025,"22172 Umland Cir Timber Cove [TIM]",109-420-033,$732.69,$0.00,"Replace deck guardrails with like type New handrails for walkway Repair dry rot on deck"
BLD25-2797,Finaled,"Building Permit No Plan Check",5/15/2025,05/15/2025,"5722 Henning Rd Sebastopol [SEB]",062-160-027,$539.29,$0.00,"SFD; 41sqs; Self Certified contractor; Remove existing roof. Install with new Lifetime Class A composition shingles"
BLD25-2799,Issued,"Building Permit No Plan Check",5/15/2025,05/15/2025,"166 Vista Dr Agua Caliente [AGU]",056-201-075,$363.62,$0.00,"Remove and replace the Water Heater like for like, same location (30-gallon) (closet)"
BLD25-2802,Issued,"Building Permit No Plan Check",5/15/2025,05/15/2025,"166 Vista Dr Agua Caliente [AGU]",056-201-075,$363.62,$0.00,"Remove and Replace Furnace; like for like same location (60 KBTU)(Closet)"
BLD25-2803,Issued,"Building Permit No Plan Check",5/15/2025,05/15/2025,"874 Jonive Rd Twin Hills [TWI]",080-170-007,$537.00,$0.00,"SFD. Remove & dispose 1 layer of existing roof on house. Install 29sq of GAF architectural roofing shingles."
BLD25-2804,Issued,"Building Permit No Plan Check",5/15/2025,05/15/2025,"874 Jonive Rd Twin Hills [TWI]",080-170-007,$536.57,$0.00,"Second dwelling unit. Remove & dispose 1 layer of existing roof. Install 15sq of GAF architectural roofing shingles."
BLD25-2807,Issued,"Building Permit No Plan Check",5/15/2025,05/15/2025,"65 Osprey Reach Sea Ranch [SEA]",156-300-033,$536.54,$0.00,"TEAR OFF AND RE-ROOF WITH CLASS A COMP SHINGLES/NO SHEATHING/ SELF-CERTIFIED 30 SQS."
BLD25-2809,Issued,"Building Permit No Plan Check",5/15/2025,05/20/2025,"2110 Schaeffer Rd Twin Hills [TWI]",025-030-058,$363.62,$0.00,"Replace furnace and install heat pump condenser. Replace ducting"
BLD25-2811,Issued,"Building Permit No Plan Check",5/15/2025,05/20/2025,"2003 Spring St Healdsburg [HEA]",087-173-002,$363.62,$0.00,"SFD Main Home Install Ductless Mini Split Unit"
BLD25-2812,Finaled,"Building Permit No Plan Check",5/15/2025,05/15/2025,"100 Live Oak Dr Petaluma [PET]",113-174-034,$539.70,$0.00,"re-roof 11SQ tear off install CT-LS shingles in color Georgetown Gray 16SQ 3 layers Modified bitumen system by PolyGlass white"
BLD25-2813,Finaled,"Building Permit No Plan Check",5/15/2025,05/15/2025,"14534 Redwood Ln Forestville [FOR]",071-030-016,$537.32,$0.00,"SFD. Tear off and reroof 12 squares using class ""A"" composition shingles and 4 squares torch on rolled roofing. SELF CERT."
BLD25-2814,Finaled,"Building Permit No Plan Check",5/15/2025,05/15/2025,"561 Salmon Creek Rd Bodega Bay [BBY]",103-140-002,$536.63,$0.00,"Remove existing composition roofing. Replace with Class A composition roofing per manufacturers specifications. Install 15 lb. synthetic underlayment per manufacturers specifications. 19 squares. Self Cert."
BLD25-2818,Issued,"Building Permit No Plan Check",5/16/2025,05/16/2025,"15909 Birkhofer Rd Forestville [FOR]",071-310-048,$363.62,$0.00,"Upgrade electrical service. Like for like at same location."
BLD25-2819,Issued,"Building Permit No Plan Check",5/16/2025,05/16/2025,"8907 Argonne Way Forestville [FOR]",082-072-035,$363.62,$0.00,"Main electric panel upgrade to 200A"
BLD25-2823,Issued,"Building Permit No Plan Check",5/16/2025,05/16/2025,"15106 Armstrong Woods Rd Guerneville [GUE]",069-220-010,$363.62,$0.00,"Removal and reinstall existing PV system to accommodate new roofing at existing location."
BLD25-2825,Finaled,"Building Permit No Plan Check",5/16/2025,05/16/2025,"3659 Piner Rd Santa Rosa [SRO]",057-030-058,$363.62,$0.00,"Remove/replace gas water heater in the garage"
BLD25-2826,Issued,"Building Permit No Plan Check",5/16/2025,05/27/2025,"23210 Arnold Dr Sonoma [SON]",128-461-065,$363.62,$0.00,"New gas line from (E) gas meter location in deck to (N) meter location on exterior north wall of house. Approx 41ft of 1in galvanized gas piping."
BLD25-2831,Finaled,"Building Permit No Plan Check",5/16/2025,05/16/2025,"17050 Brookside Rd Agua Caliente [AGU]",133-140-011,$536.62,$0.00,"Remove existing asphalt roof shingles and replace with Class A shingles."
BLD25-2834,Issued,"Building Permit No Plan Check",5/16/2025,05/16/2025,"1210 Castle Rd Sonoma [SON]",127-111-057,$536.03,$0.00,"Self Certified- Tear off existing roof material. Install new composition shingle cool roof series.Comp to comp reroof. 14 SQ"
BLD25-2835,Issued,"Building Permit No Plan Check",5/16/2025,05/16/2025,"19272 Linden St Agua Caliente [AGU]",052-412-023,$363.62,$0.00,"Replace 40 gallon natural gas water heater with same in same location."
BLD25-2836,Issued,"Building Permit No Plan Check",5/16/2025,05/16/2025,"9335 Hwy 128 Geyserville [GEY]",132-030-009,$363.62,$0.00,"(1) 45000 BTUS FURNACE CHANGEOUT IN CLOSET"
BLD25-2837,Issued,"Building Permit No Plan Check",5/16/2025,05/16/2025,"414 Delores Ln Bellevue [BEL]",044-141-047,$537.46,$0.00,"SFD; 34sqs; Self Certified contractor; Remove existing roof. Install with new Lifetime Class A composition shingles"
BLD25-2838,Issued,"Building Permit No Plan Check",5/16/2025,05/20/2025,"720 Ladera Dr Agua Caliente [AGU]",056-581-008,$363.62,$0.00,"SFD. Install ductless mini split - 4 zone"
BLD25-2839,Issued,"Building Permit No Plan Check",5/16/2025,05/19/2025,"971 Liquid Amber Ln Agua Caliente [AGU]",052-152-007,$363.62,$0.00,"R8 DUCTS SUPPLY (9) RETURN (0)"
BLD25-2841,Issued,"Building Permit No Plan Check",5/16/2025,05/16/2025,"9817 Mill Station Rd Twin Hills [TWI]",061-100-082,$539.44,$0.00,"9817 Mill Station Rd, Sebastopol -Remove existing roofing down to wood decking and install a GAF EverGuard TPO Single Ply Roofing System. -3,788 SQ FT - Self Certification"
BLD25-2842,Issued,"Building Permit No Plan Check",5/16/2025,05/20/2025,"4524 Bennett Valley Rd Bennett Valley [BEN]",049-170-048,$363.62,$0.00,"SFD. Install two air handlers inside, tied to one heat pump outside. Replace ducting."
BLD25-2843,Issued,"Building Permit No Plan Check",5/16/2025,05/16/2025,"413 Delores Ln Bellevue [BEL]",044-141-048,$537.46,$0.00,"SFD; 34sqs; Self Certified contractor; Remove existing roof. Install with new Lifetime Class A composition shingles attached 415"
