permit_number,status,permit_type,applied_date,issued_date,address,parcel_number,fee,valuation,description
BLD25-3375,Issued,"Building Permit No Plan Check",6/10/2025,06/18/2025,"325 Imperial Dr Cloverdale [CLO]",116-030-005,$363.62,$0.00,"3 TON CONDENSER CHANGEOUT LEFT SIDE YARD"
BLD25-3376,Issued,"Building Permit No Plan Check",6/10/2025,06/18/2025,"5470 Corbett Cir Windsor [WIN]",039-352-027,$363.62,$0.00,"REPLACE AC WITH 4 TON HEAT PUMP CONDENSER RIGHT SIDE YARD SAME LOCATION AND REPLACE FAU WITH 48K BTUS AIR HANDLER IN GARAGE SAME LOCATION"
BLD25-3379,Finaled,"Building Permit No Plan Check",6/10/2025,06/18/2025,"6341 W Dry Creek Rd Geyserville [GEY]",090-040-017,$363.62,$0.00,"NEW 1 TON DUCTLESS MINI SPLIT 1 ZONE LEFT SIDE YARD"
BLD25-3380,Issued,"Building Permit No Plan Check",6/10/2025,06/10/2025,"6832 Nolan Rd Forestville [FOR]",083-120-060,$537.17,$0.00,"Remove and dispose of existing composition shingle roof on single-family dwelling. New roof material is GAF Timberline HDZ U.L. Class A architectural laminate fiberglass comp shingle roof."
BLD25-3381,Issued,"Building Permit No Plan Check",6/10/2025,06/17/2025,"35600 Verdant View Sea Ranch [SEA]",155-470-017,$544.92,$0.00,"For Annex water company Tear off and re-roof with Malarkey vista Black approx 20 sqs"
BLD25-3382,Issued,"Building Permit No Plan Check",6/10/2025,06/10/2025,"17371 High Rd Sonoma [SON]",127-402-019,$539.83,$0.00,"SFD; 37sqs; Self Certified contractor; Remove existing roof. Install with new Lifetime Class A composition shingles"
BLD25-3383,Issued,"Building Permit No Plan Check",6/10/2025,06/10/2025,"18050 Lucas Ave Agua Caliente [AGU]",052-182-005,$363.62,$0.00,"-To relocate and upgrade existing meter main with no disconnect or legal service wires. -To install new 200 amp meter main in new location."
BLD25-3384,Issued,"Building Permit No Plan Check",6/10/2025,06/11/2025,"2201 Westside Rd Healdsburg [HEA]",110-150-009,$363.62,$0.00,"COMMERCIAL - To service upstairs office - install single zone ductless mini split new - outdoor unit located on back porch"
BLD25-3385,Issued,"Building Permit No Plan Check",6/10/2025,06/11/2025,"6933 Nolan Rd Forestville [FOR]",083-130-057,$363.62,$0.00,"To service the granny unit - replace tanked WH with new tankless WH - located in indoor closet in garage. Run approx 60' of 3/4 gas line from meter to new tankless location"
BLD25-3386,Issued,"Building Permit No Plan Check",6/10/2025,06/10/2025,"256 Oak Tree Dr Santa Rosa [SRO]",130-372-025,$539.61,$0.00,"SFD; 48sqs; Self Certified contractor; Remove existing roof. Install with new Lifetime Class A composition shingles."
BLD25-3387,Finaled,"Building Permit No Plan Check",6/10/2025,06/10/2025,"1921 Elsinore Way Santa Rosa [SRO]",044-153-005,$539.57,$0.00,"1921 Elsinore Way, Santa Rosa - Remove existing gravel, tar, and asphalt and install new composition asphalt shingles, and TPO single ply membrane to the flat sections. -Self Certification -2,233 sq ft"
BLD25-3388,Issued,"Building Permit No Plan Check",6/10/2025,06/10/2025,"1941 Fulton Rd Santa Rosa [SRO]",034-042-056,$363.62,$0.00,"Installation of NEMA 3R Electrical sub-panel and receptacles on property for portable electrical equipment and portable lighting."
BLD25-3394,"Awaiting Applicant Response","Building Permit No Plan Check",6/10/2025,,"14711 Armstrong Woods Rd Guerneville [GUE]",069-300-020,$0.00,$0.00,"Legalize: Bath Remodel , Interior finishes for existing bathrooms in rooms 8,9,10,11,12,13. Replaced tile, counters, light fixtures, plumbing fixtures, and some dry rot."
BLD25-3397,Finaled,"Building Permit No Plan Check",6/10/2025,06/10/2025,"1916 Coffee Ln Graton [GRA]",061-021-059,$391.78,$0.00,"TEAR OFF AND REROOF DETACHED ADU, INSTALL ""CLASS A"" FIRE RATED ASPHALT SHINGLES, INSTALL 8 SQUARES IN TOTAL, SELF CERTIFIED WITH COUNTY."
BLD25-3401,Issued,"Building Permit No Plan Check",6/10/2025,06/10/2025,"3695 Frei Rd Graton [GRA]",130-190-007,$363.62,$0.00,"Like for like replacement of existing 125-amp main electrical panel with new 125-amp Eaton or equivalent main panel"
BLD25-3402,Issued,"Building Permit No Plan Check",6/10/2025,06/17/2025,"21145 Via Colombard Sonoma [SON]",142-260-030,$363.62,$0.00,"SFD, Change out (1) 3-Ton Condenser in Side Yard & (1) 60000 BTU Furnace in Garage"
BLD25-3406,Issued,"Building Permit No Plan Check",6/10/2025,06/10/2025,"10628 Pacific Ave Jenner [JEN]",099-140-086,$536.23,$0.00,"Simple reroof. Remove existing composition roofing. Replace with Class A composition roofing per manufacturers specifications. Install 15 lb. synthetic underlayment per manufacturers specifications. 12 squares. Self Cert."
BLD25-3408,Issued,"Building Permit No Plan Check",6/11/2025,06/11/2025,"17261 Buena Vista Ave Agua Caliente [AGU]",056-262-053,$363.62,$0.00,"SFD, Replace (E) Furnace 96% AFUE & AC System 16 SEER"
BLD25-3409,Issued,"Building Permit No Plan Check",6/11/2025,06/17/2025,"1051 Butler Ave Bellevue [BEL]",134-061-033,$363.62,$0.00,"SFD, (1) New 3-Ton Ductless Mini-Split in Side Yard"
BLD25-3411,Issued,"Building Permit No Plan Check",6/11/2025,06/11/2025,"10901 Rio Vista Rd Forestville [FOR]",081-042-026,$363.62,$0.00,"REMOVE AND REPLACE 40 GALLON ELECTRIC WATER HEATER IN CRAWL SPACE. LIKE FOR LIKE SAME LOCATION."
BLD25-3412,"Awaiting Applicant Response","Building Permit No Plan Check",6/11/2025,,"4461 Abbey Ln Santa Rosa [SRO]",130-010-029,$0.00,$0.00,"Replace 9 windows, retrofit, like for like sizes"
BLD25-3415,Issued,"Building Permit No Plan Check",6/11/2025,06/17/2025,"18439 3rd Ave Agua Caliente [AGU]",056-471-007,$363.62,$0.00,"SFD, Change out (1) 2-Ton Condenser in Backyard & (1) 60000 BTU Furnace in Attic"
BLD25-3415,Issued,"Building Permit No Plan Check",6/11/2025,06/17/2025,"18439 3rd Ave Agua Caliente [AGU]",056-471-007,$363.62,$0.00,"SFD, Change out (1) 2-Ton Condenser in Backyard & (1) 60000 BTU Furnace in Attic"
BLD25-3418,Issued,"Building Permit No Plan Check",6/11/2025,06/11/2025,"2088 Blucher Valley Rd Twin Hills [TWI]",025-011-003,$537.41,$0.00,"T/O 18 SQ BUILT UP ROOFING SYSTEM; RE-ROOF WITH CLASS A RATED APP TORCH DOWN ROOFING SYSTEM; SFD; SELF CERT"
BLD25-3419,Issued,"Building Permit No Plan Check",6/11/2025,06/11/2025,"5288 McFarlane Rd Twin Hills [TWI]",062-042-061,$363.62,$0.00,"Remove 40 gal gas water heater. Replace and install new 40 gal gas water heater."
BLD25-3420,Issued,"Building Permit No Plan Check",6/11/2025,06/12/2025,"29355 Arnold Dr Sonoma [SON]",068-150-049,$363.62,$0.00,"Commercial, Replace 200A 1 Phase Overhead Fed Electric Panel with 200A 3 Phase Overhead Fed Electric Panel Serving Well. Trench 250' to well"
BLD25-3421,Issued,"Building Permit No Plan Check",6/11/2025,06/11/2025,"32 Brighton Ct Windsor [WIN]",058-262-011,$363.62,$0.00,"Remove old tankless unit and install new Navien 240A2 tankless gas unit."
BLD25-3422,Issued,"Building Permit No Plan Check",6/11/2025,06/12/2025,"3835 Burnside Rd Twin Hills [TWI]",073-040-068,$363.62,$0.00,"SFD. Replace furnace located in the attic with an air handler and add a coil in the same location, add heat pump to the backyard"
BLD25-3423,Issued,"Building Permit No Plan Check",6/11/2025,06/11/2025,"210 Chestnut Ave Agua Caliente [AGU]",056-222-010,$537.83,$0.00,"Full reroof with tear off of tar and gravel roof. Install Fintlastic SA Cap over Flintlastic SA Plybase that is on top of Flintlastic SA Nailbase."
BLD25-3424,Issued,"Building Permit No Plan Check",6/11/2025,06/11/2025,"18761 Wagele Dr Agua Caliente [AGU]",052-750-016,$537.10,$0.00,"Tear off comp install new comp system 26sq"
BLD25-3425,Issued,"Building Permit No Plan Check",6/11/2025,06/11/2025,"7096 Ohaire Ln Forestville [FOR]",083-170-044,$363.62,$0.00,"Changing Zinsco 200 amp panel - like for like panel change."
BLD25-3426,Issued,"Building Permit No Plan Check",6/11/2025,06/13/2025,"23210 Arnold Dr Sonoma [SON]",128-461-065,$363.62,$0.00,"Gas house line extension 23' +/- 2' to include gas meter relocation to accommodate gas lateral replacement by PG&E. Use 1"" galvanized schedule 40 steel pipe and related fittings tied into 3/4"" existing gas distribution system."
BLD25-3427,Issued,"Building Permit No Plan Check",6/11/2025,06/12/2025,"3410 Guerneville Rd Santa Rosa [SRO]",130-030-019,$541.65,$0.00,"Remove existing trim, replace 8 windows like for like, install 1700(sf) weather barrier & James Hardie lap siding 1. Remove existing trim on home. 2. Install JH Weather barrier on house of 1700 sq. feet. 3. Install James Hardie lap siding on house os 1700 sq. feet. 4. Replace 8 windows on house like for like."
BLD25-3428,Issued,"Building Permit No Plan Check",6/11/2025,06/16/2025,"454 Alexander Valley Rd Healdsburg [HEA]",091-070-012,$363.62,$0.00,"Replace a/c condenser and evaporator coil"
BLD25-3429,Issued,"Building Permit No Plan Check",6/11/2025,06/16/2025,"5423 Corbett Cir Windsor [WIN]",039-351-036,$363.62,$0.00,"Install heat pump, replace furnace, replace all ducting Install 4 Ton 18 seer side discharge heat pump condenser and replace furnace with new 96% Coleman furnace. Dual fuel system. Replace all ducts with new R8 Mylar ducting."
BLD25-3432,Issued,"Building Permit No Plan Check",6/11/2025,06/16/2025,"8170 Park Ave Forestville [FOR]",082-034-017,$363.62,$0.00,"Replace 30 gallon gas water heater located in the basement area, like for like in the same location"
BLD25-3435,Finaled,"Building Permit No Plan Check",6/11/2025,06/11/2025,"275 Preston Dr Cloverdale [CLO]",115-050-016,$540.09,$0.00,"Self-certified single-family dwelling, 17 sq. Remove asphalt composition shingles and replace roof with Standing seam metal SL-100 w/striations 16"" panels and class A fire-rated XFR Polyglass self-adhering Underlayment"
BLD25-3442,Issued,"Building Permit No Plan Check",6/12/2025,06/12/2025,"14655 Eastern Ave Forestville [FOR]",071-024-013,$363.62,$0.00,"Remove existing 100amp zinsco electrical panel , upgrade and replace with 200 amp meter main panel"
BLD25-3443,Issued,"Building Permit No Plan Check",6/12/2025,06/12/2025,"100 Temelec Cir Sonoma [SON]",142-130-051,$539.31,$0.00,"Tear off asphalt shingles on main house, approx 20 sq's. Install new 15lb felt paper underlayment and shingle with new 30 year high definition type 1 architectural asphalt shingle, spprox 20 sq ft. Tear off flat roof down to plywood on the main house, approx 8 sq's. Install new 75lb base sheet, install new APP modified smooth layer torch down and an APP modified granulated torch down, approx 8 sq,s"
BLD25-3444,Issued,"Building Permit No Plan Check",6/12/2025,06/16/2025,"515 Country Club Dr Santa Rosa [SRO]",130-391-009,$363.62,$0.00,"SFD- Replace approx 210 LF of failed ducting with new ducting - located in crawlspace"
BLD25-3447,Issued,"Building Permit No Plan Check",6/12/2025,06/15/2025,"21506 Rio Vista Ter Monte Rio [MRO]",095-157-001,$363.62,$0.00,"Meter main electrical panel repair, damged meter jaws repair meter jaws and run new overhead service wire in existing conduit."
BLD25-3448,Issued,"Building Permit No Plan Check",6/12/2025,06/16/2025,"2375 Eastman Ln Petaluma [PET]",021-050-075,$363.62,$0.00,"Replace AC condenser and Heat pump furnace 3 ton condenser changeout in left side yard 60 BTUS furnace changeout in closet REPLACING EXISTING FAU IN HALLWAY CLOSET WITH LENNOX 80% FAU IN SAME LOCATION - REPLACING EXISTING A/C UNIT ON LEFT HAND SIDE OF HOME WITH LENNOX 15 SEER A/C COMPRESSOR IN SAME LOCATION"
BLD25-3453,"Application Accepted/In Review","Building Permit No Plan Check",6/12/2025,,"18945 Viewcrest Dr Sonoma [SON]",064-030-006,$363.62,$0.00,"Install backerboard with (N) 400A Service Entry Panel, relocate/upgrade main panel to 225A, trench from backerboard to new sub-panel Underground existing overhead PGE electric service and upgrade owner panel. install PGE Green Book compliant backerboard with new PGE metered 400A/320A service entry panel, relocate/upgrade existing owner 100A main panel from residence to new 225A main distribution panel at backerboard; trench from backerboard to new sub-panel location, install new 200A subpanel at residence. PGE project number PM#35447859 and scheduled. PGE Engineering SLD and owner site plan attached."
BLD25-3456,Issued,"Building Permit No Plan Check",6/12/2025,06/12/2025,"1160 Old Crocker Inn Rd Cloverdale [CLO]",117-320-018,$363.62,$0.00,"CHANGE OUT 75 GALLON PROPANE WATER HEATER LIKE FOR LIKE IN SAME LOCATION - OUTSIDE CLOSET"
BLD25-3461,Finaled,"Building Permit No Plan Check",6/13/2025,06/13/2025,"7695 Covey Rd Forestville [FOR]",083-260-016,$363.62,$0.00,"Replace furnace with mini split electric heat pump."
BLD25-3463,Denied,"Building Permit No Plan Check",6/13/2025,06/13/2025,"65 Mission St Camp Meeker [CAM]",075-203-008,$751.07,$0.00,"SFD, Dry Rot Repair to Portion of Siding & Roofing. Replace Elec/Plumbing in SFD like for like - No other changes"
BLD25-3465,Issued,"Building Permit No Plan Check",6/13/2025,06/13/2025,"12605 Henno Rd Glen Ellen [GLE]",053-110-004,$363.62,$0.00,"Install new permanent pedestal mounted new main 320 Amp main service to allow for removal of temporary power pole"
BLD25-3467,Issued,"Building Permit No Plan Check",6/13/2025,06/16/2025,"383 Ormsby Ln Penngrove [PEN]",137-020-092,$363.62,$0.00,"SFD Main Home Add single head ductless mini-split to upstairs bedroom. Add outdoor unit to the back yard."
BLD25-3469,Issued,"Building Permit No Plan Check",6/13/2025,06/13/2025,"5537 Windsor Rd Windsor [WIN]",066-260-037,$536.49,$0.00,"Reroof the single family dwelling"
BLD25-3471,Issued,"Building Permit No Plan Check",6/13/2025,06/18/2025,"6400 Bennett Valley Rd Bennett Valley [BEN]",049-010-054,$363.62,$0.00,"1). Installation of 1"" Flo by Moen Leak Detection Device. 2). Installation of 3/4"" Automatic Seismic Gas Shutoff Valve."
BLD25-3472,Issued,"Building Permit No Plan Check",6/13/2025,06/13/2025,"17745 Old Monte Rio Rd Guerneville [GUE]",072-214-003,$363.62,$0.00,"Remove an old 100 Amp FPE Electrical Panel and Replace with a new 100 Amp Electrical Panel."
BLD25-3474,Finaled,"Building Permit No Plan Check",6/13/2025,06/13/2025,"124 Pine Breeze Ln Twin Hills [TWI]",063-090-060,$363.62,$0.00,"SFD, Replace Main Panel 200A Like for Like"
BLD25-3476,"Awaiting Applicant Response","Building Permit No Plan Check",6/13/2025,,"9835 Hwy 128 Geyserville [GEY]",132-030-014,$0.00,$0.00,"3 new generators to backup 3 residences all on the same property"
BLD25-3479,Finaled,"Building Permit No Plan Check",6/13/2025,06/13/2025,"260 Whalebone Reach Sea Ranch [SEA]",156-210-021,$363.62,$0.00,"Like for like replacement of 200amp electrical meter panel"
BLD25-3480,Finaled,"Building Permit No Plan Check",6/13/2025,06/16/2025,"8095 Hwy 12 Kenwood [KEN]",051-030-009,$363.62,$0.00,"Renew BLD17-0706. That Permit was for installation of underground line to connect our house to an outdoor firepit. That Permit was for installation of underground line to connect our house to an outdoor firepit. The work was done and inspected at the time, but the permit was never finaled and eventually expired. I need to renew a permit so that I can final the project because I am in the process of selling the property."
BLD25-3482,Issued,"Building Permit No Plan Check",6/13/2025,06/16/2025,"1175 Hwy 1 Bodega Bay [BBY]",100-091-004,$536.08,$0.00,"T/O Existing Comp, 1 layer, Main /house, 13 squares, install GAF UHDZ CLASS A NO RESHEETING IN CHARCOAL PICK SELF CERTIFY"
BLD25-3483,Issued,"Building Permit No Plan Check",6/13/2025,06/13/2025,"1175 Hwy 1 Bodega Bay [BBY]",100-091-004,$536.07,$0.00,"T/O Existing Comp, 1 layer, GARAGE, 6 squares, install GAF UHDZ CLASS A NO RESHEETING IN CHARCOAL PICK SELF CERTIFY"
BLD25-3485,Issued,"Building Permit No Plan Check",6/13/2025,06/16/2025,"16530 Laughlin Rd Guerneville [GUE]",069-250-020,$363.62,$0.00,"Replace FAU, 2.5 ton heat pump condenser changeout in backyard, 36BTUS air handler changeout in closet REPLACING EXISTING FAU IN HALLWAY CLOSET WITH DAIKIN 3T FIT VARIABLE AIR HANDLER IN SAME LOCATION - REPLACING EXISTING A/C UNIT ON DECK IN BACKYARD OF HOME WITH DAIKIN 2.5T INVERTER HEAT PUMP IN SAME LOCATION"
BLD25-3486,Issued,"Building Permit No Plan Check",6/13/2025,06/13/2025,"405 Mountain View Ave Bellevue [BEL]",045-132-010,$391.47,$0.00,"Replace Siding SFD 400SF, Hardy cement board, Replace windows like for like"
BLD25-3488,Issued,"Building Permit No Plan Check",6/13/2025,06/16/2025,"470 Jacey St Agua Caliente [AGU]",056-121-051,$363.62,$0.00,"SFD. Install furnace, ac, and coil. 4 runs of R8"
BLD25-3490,Issued,"Building Permit No Plan Check",6/13/2025,06/16/2025,"917 Glenwood Dr Glen Ellen [GLE]",054-371-026,$363.62,$0.00,"SFD. Replace furnace and ac"
BLD25-3495,Issued,"Building Permit No Plan Check",6/14/2025,06/18/2025,"38048 Foothill Close Sea Ranch [SEA]",155-300-010,$363.62,$0.00,"SFD install mini split"
BLD25-3498,Issued,"Building Permit No Plan Check",6/15/2025,06/15/2025,"10905 Moonshine Rd Twin Hills [TWI]",073-030-029,$363.62,$0.00,"Swap out service panel, like for like, same location"
BLD25-3503,Issued,"Building Permit No Plan Check",6/16/2025,06/16/2025,"900 Yuba Dr Bellevue [BEL]",134-031-046,$391.73,$0.00,"SFD Re-roof 10 SQ"
BLD25-3504,Issued,"Building Permit No Plan Check",6/16/2025,06/23/2025,"7570 Covey Rd Forestville [FOR]",083-160-071,$363.62,$0.00,"Add electrical to new small barn for floodlights and 50amp subpanel"
BLD25-3505,Issued,"Building Permit No Plan Check",6/16/2025,06/16/2025,"315 Bailhache Ave Healdsburg [HEA]",088-160-026,$363.62,$0.00,"Replace existing 100amp zinsco panel & supply and install a new code compliant 200 amp Meter main with distribution in the same location overhead service"
BLD25-3509,Issued,"Building Permit No Plan Check",6/16/2025,06/16/2025,"23072 Walling Rd Geyserville [GEY]",139-180-004,$550.63,$0.00,"T/O 30 SQ COMP SHINGLE; RE-ROOF WITH VERTICAL SEAM METAL ROOFING SYSTEM; SFD; SELF CERT"
BLD25-3510,Issued,"Building Permit No Plan Check",6/16/2025,06/16/2025,"2520 Meier Rd Sebastopol [SEB]",063-150-028,$537.27,$0.00,"SFD Re-roof 20 SQ"
BLD25-3513,Issued,"Building Permit No Plan Check",6/16/2025,06/16/2025,"1575 N Castle Rd Sonoma [SON]",127-111-050,$363.62,$0.00,"SFD- Replace failed 50 gal water heater located in outdoor water closet and install a new 50 gal water heater in the exact same location"
