permit_number,status,permit_type,applied_date,issued_date,address,parcel_number,fee,valuation,description
BLD25-1342,Issued,"Building Permit No Plan Check",3/11/2025,03/11/2025,"4390 Sebastopol Rd Bellevue [BEL]",035-071-004,$363.62,$0.00,"Upgrade 100A Zinsco Service panel to new service panel 200A"
BLD25-1343,Issued,"Building Permit No Plan Check",3/11/2025,03/11/2025,"1501 Lupine Dr Santa Rosa [SRO]",034-072-020,$537.37,$0.00,"SFD; 33sqs; Self Certified contractor; Remove existing roof. Install with new Lifetime Class A composition shingles"
BLD25-1344,Issued,"Building Permit No Plan Check",3/11/2025,03/11/2025,"6005 Van Keppel Rd Forestville [FOR]",083-072-056,$539.81,$0.00,"T/O 24 SQ COMP SHINGLE; RE-ROOF WITH STANDING SEAM METAL ROOFING SYSTEM; SFD; SELF CERT"
BLD25-1347,Finaled,"Building Permit No Plan Check",3/11/2025,03/12/2025,"153 Redwood Ave Camp Meeker [CAM]",075-090-036,$363.62,$0.00,"SFD Main Home Install New Add-On Ductless Mini Split Unit"
BLD25-1349,Issued,"Building Permit No Plan Check",3/11/2025,03/11/2025,"1148 San Domingo Dr Santa Rosa [SRO]",044-174-019,$536.61,$0.00,"reroof, tear off, install a new composition cool roof, like for like comp to comp"
BLD25-1353,Issued,"Building Permit No Plan Check",3/11/2025,03/11/2025,"2951 Thorn Rd Twin Hills [TWI]",076-160-083,$391.47,$0.00,"tear off and re-roof with Class A Comp. Shingles 800 sf. self certify"
BLD25-1355,Finaled,"Building Permit No Plan Check",3/11/2025,03/11/2025,"7191 Witter Rd Twin Hills [TWI]",076-011-013,$363.62,$0.00,"SFD - REPLACE 40 GALLON WATER HEATER IN SAME LOCATION. LIKE FOR LIKE."
BLD25-1357,Issued,"Building Permit No Plan Check",3/11/2025,03/11/2025,"308 Stirrup Ct Windsor [WIN]",039-300-008,$363.62,$0.00,"like for like meter main panel replacement 125Amp to 125 amp"
BLD25-1359,Issued,"Building Permit No Plan Check",3/11/2025,03/11/2025,"2130 Grove St Sonoma [SON]",133-040-012,$363.61,,"Permit of existing propane tank, 250 gal"
BLD25-1365,Finaled,"Building Permit No Plan Check",3/12/2025,03/12/2025,"21690 Moscow Rd Monte Rio [MRO]",095-071-017,$363.62,$0.00,"Replace old 100A Zinsco sub panel inside laundry room with new Square D 100A flush mount sub panel in same location."
BLD25-1366,Issued,"Building Permit No Plan Check",3/12/2025,03/12/2025,"14637 Old Cazadero Rd Guerneville [GUE]",072-070-060,$363.62,$0.00,"Existing Panel was pulled off of the side of the home and the service riser was damaged due to trees falling in the area. We need to reattach the service panel and install a new service riser."
BLD25-1367,Issued,"Building Permit No Plan Check",3/12/2025,03/12/2025,"17339 Hillside Ave Agua Caliente [AGU]",056-261-046,$537.59,$0.00,"SFD; 23sqs; Self Certified contractor; Remove existing roof. Install with new Lifetime Class A composition shingles."
BLD25-1370,Issued,"Building Permit No Plan Check",3/12/2025,03/12/2025,"552 Siesta Way Agua Caliente [AGU]",056-521-089,$536.98,$0.00,"tear off old shingles, lay new 40 year shingle, 30 squares"
BLD25-1371,Issued,"Building Permit No Plan Check",3/12/2025,03/12/2025,"21432 Heron Dr Bodega Bay [BBY]",100-262-029,$363.62,$0.00,"Replace 100 amp Challenger panel with new 200 amp Eaton panel"
BLD25-1372,Issued,"Building Permit No Plan Check",3/12/2025,03/13/2025,"4706 Acacia Way Penngrove [PEN]",047-340-031,$363.62,$0.00,"SFD, Replace Tank Water Heater w/ Tankless Water Heater Located in Garage (same location)"
BLD25-1375,Issued,"Building Permit No Plan Check",3/12/2025,03/12/2025,"600 Kinnybrook Dr Kenwood [KEN]",051-230-015,$363.62,$0.00,"110K BTUS furnace change out in the garage."
BLD25-1376,Finaled,"Building Permit No Plan Check",3/12/2025,03/12/2025,"7295 Rancho Molina Trl Forestville [FOR]",084-031-009,$363.62,$0.00,"Emergency panel replacement like for like 200 A to 200 A in same location"
BLD25-1377,Issued,"Building Permit No Plan Check",3/12/2025,03/12/2025,"683 Wagnon Rd Twin Hills [TWI]",077-050-012,$537.67,$0.00,"SFD; 27sqs; Self Certified contractor; Remove existing roof. Install with new Lifetime Class A composition shingles"
BLD25-1378,Issued,"Building Permit No Plan Check",3/12/2025,03/12/2025,"7582 Mirabel Rd Forestville [FOR]",083-151-026,$363.62,$0.00,"Replace current 100 amp service. Upgrade to a 100-200 amp panel"
BLD25-1382,Issued,"Building Permit No Plan Check",3/12/2025,03/13/2025,"1334 Lowell Ave Cotati [COT]",046-062-021,$363.62,$0.00,"Upgrading 100amp Zinsco MSP To a 200amp MSP"
BLD25-1384,Issued,"Building Permit No Plan Check",3/12/2025,03/12/2025,"8344 Templeman Rd Forestville [FOR]",084-080-019,$537.19,$0.00,"SFD; 29sqs; Self Certified contractor; Remove existing roof. Install with new Lifetime Class A composition shingles"
BLD25-1386,Issued,"Building Permit No Plan Check",3/13/2025,03/13/2025,"153 La Mancha Way Agua Caliente [AGU]",052-690-044,$363.62,$0.00,"153 La Mancha, Remove existing sylavnia meter main and install new 125A square D meter main in existing location"
BLD25-1389,Issued,"Building Permit No Plan Check",3/13/2025,03/26/2025,"1297 Fowler Creek Rd Sonoma [SON]",052-681-002,$536.71,$0.00,"Re-roof house garage with new underlayment and gaf shingles. 21 roof sqs. cost 14,707.00"
BLD25-1392,Issued,"Building Permit No Plan Check",3/13/2025,03/13/2025,"143 La Mancha Way Agua Caliente [AGU]",052-690-039,$363.62,$0.00,"143 La Mancha, Remove existing sylavnia meter main and install new 125A square D meter main in existing location"
BLD25-1393,Issued,"Building Permit No Plan Check",3/13/2025,03/13/2025,"139 La Mancha Way Agua Caliente [AGU]",052-690-041,$363.62,$0.00,"139 La Mancha, Remove existing sylavnia meter main and install new 125A square D meter main in existing location"
BLD25-1394,Issued,"Building Permit No Plan Check",3/13/2025,03/13/2025,"8931 Oak Grove Ave Graton [GRA]",130-172-011,$539.26,$0.00,"SFD; 38sqs; Self Certified contractor; Remove existing roof. Install with new Lifetime Class A composition shingles"
BLD25-1397,Issued,"Building Permit No Plan Check",3/13/2025,04/01/2025,"12134 Tunstall Dr Forestville [FOR]",085-132-003,$574.81,$0.00,"SFD Replace 3 pieces of T111 siding , raising weatherhead and moving MSP"
BLD25-1399,Issued,"Building Permit No Plan Check",3/13/2025,03/21/2025,"122 Sea Walk Dr Sea Ranch [SEA]",122-420-007,$539.70,$30000.00,"Condo #1, Unit 7, Siding replacement, replace windows like for like). Install EPA approve STUV America Wood Burning Stove"
BLD25-1405,Issued,"Building Permit No Plan Check",3/13/2025,03/13/2025,"8925 Argonne Way Forestville [FOR]",082-072-031,$539.35,$0.00,"SELF CERTIFY TEAR OFF ASPHALT SHINGLE ROOF REPLACE WITH CLASS A STANDING SEAM METAL ROOF"
BLD25-1408,Issued,"Building Permit No Plan Check",3/13/2025,03/13/2025,"421 Pheasant Ln Windsor [WIN]",039-061-017,$536.93,$0.00,"Re-roof duplex 32SQ"
BLD25-1411,Issued,"Building Permit No Plan Check",3/13/2025,03/18/2025,"5041 Sonoma Mountain Rd Bennett Valley [BEN]",049-030-053,$363.62,$0.00,"SFD 3 ton Heat Pump full cut-in 7 supplies and 1 return 220v circuit for heat pump 220v circuit for air handler attic platform and catwalk new drains"
BLD25-1412,Issued,"Building Permit No Plan Check",3/13/2025,03/13/2025,"833 Limerick Ln Windsor [WIN]",086-080-049,$363.62,$0.00,"2 Ton Heat Pump fan coil and condenser and 4 R8 Duct runs"
BLD25-1413,Issued,"Building Permit No Plan Check",3/13/2025,03/13/2025,"200 Center Rd Petaluma [PET]",113-070-054,$537.87,$0.00,"SFD; 25sqs; Self Certified contractor; Remove existing roof. Install with new Lifetime Class A composition shingles"
BLD25-1416,Finaled,"Building Permit No Plan Check",3/13/2025,03/14/2025,"17030 Burl Ln Bodega Bay [BBY]",103-100-029,$363.62,$0.00,"Installing 1x Ford Hardwired EV Wall Charger (48A load). Fed of an existing 200A panel."
BLD25-1417,Issued,"Building Permit No Plan Check",3/13/2025,03/13/2025,"635 Goodwin Ave Penngrove [PEN]",047-151-003,$363.62,$0.00,"SFD, New 200 amp Main Service Panel"
BLD25-1420,Issued,"Building Permit No Plan Check",3/13/2025,03/14/2025,"5232 Carriage Ln Windsor [WIN]",039-130-020,$363.62,$0.00,"EV Charger"
BLD25-1421,Issued,"Building Permit No Plan Check",3/13/2025,03/14/2025,"68 Front St 1 Camp Meeker [CAM]",075-201-001,$363.62,$0.00,"SFD Electrical Enhancements Installation of Additional Electrical Outlets Add new electrical outlets in the kitchen to improve accessibility and meet modern usage needs. Ensure all outlets comply with current NEC (National Electrical Code) standards, including GFCI protection where required. Work to be completed by a licensed electrician. Garbage Disposal Installation Install a new garbage disposal unit under the kitchen sink. If necessary, add a dedicated electrical circuit or upgrade existing wiring to support the disposal safely. If the installation requires modifying or relocating plumbing fixtures, adjustments will be made as needed. All work will be performed in compliance with California Building, Electrical, and Plumbing Codes by licensed professionals. All work will adhere to Sonoma County building regulations and Permit Sonoma guidelines to ensure safety, compliance, and proper documentation."
BLD25-1423,Issued,"Building Permit No Plan Check",3/13/2025,03/13/2025,"13502 Chalk Hill Rd Geyserville [GEY]",132-110-054,$540.21,$0.00,"Remove and dispose of old composition shingle roof on single-family dwelling. New roof material is GAF Timberline HDZ U.L. Class A architectural laminate fiberglass comp shingle roof."
BLD25-1427,Issued,"Building Permit No Plan Check",3/14/2025,03/14/2025,"33097 Timber Ridge Rd Sea Ranch [SEA]",155-050-003,$363.62,$0.00,"SFD. Remove wall furnace, cap gas line to furnace. Instal. floor mount ductless heat pump. Heat pump to sit under enclised deck, no exterior visual presence."
BLD25-1428,Issued,"Building Permit No Plan Check",3/14/2025,03/14/2025,"1475 Felder Rd Sonoma [SON]",142-026-033,$363.62,$0.00,"SFD. Replace ducting."
BLD25-1430,Issued,"Building Permit No Plan Check",3/14/2025,03/14/2025,"5581 Volkerts Rd Twin Hills [TWI]",062-100-010,$537.56,$0.00,"T/O 26 SQ OF EXISTING ROOF; PARTIAL RE-ROOF WITH CLASS A RATED COMP SHINGLES AT PITCHED ROOF ONLY AND CLASS A RATED APP TORCH AT LOW SLOPE ROOFS ONLY; SFD; SELF CERT; MAIN HOUSE ONLY"
BLD25-1432,Issued,"Building Permit No Plan Check",3/14/2025,03/14/2025,"8574 Sonoma Ave Graton [GRA]",130-176-022,$537.04,$0.00,"Remove existing composition roofing. Replace with Class A composition roofing per manufacturers specifications. Install 15 lb. synthetic underlayment per manufacturers specifications. 29 squares. Self Cert."
BLD25-1433,Issued,"Building Permit No Plan Check",3/14/2025,03/27/2025,"39414 Leeward Rd Sea Ranch [SEA]",156-270-004,$537.84,$0.00,"SFD tear off and reroof with class A asphalt shingles 11SQ, repair siding on chimney and side of roof."
BLD25-1434,Issued,"Building Permit No Plan Check",3/14/2025,03/14/2025,"3890 Primrose Ave Bellevue [BEL]",134-162-010,$536.62,$0.00,"Residential: Attached Patio, T/O 7 SQRS, Re-sheath and install Class A Comp"
BLD25-1435,Issued,"Building Permit No Plan Check",3/14/2025,03/14/2025,"9201 Rio Dell Ct Forestville [FOR]",082-081-017,$363.62,$0.00,"SFD Upgrade/replace existing main panel. 100 amps"
BLD25-1438,Issued,"Building Permit No Plan Check",3/14/2025,03/14/2025,"315 Moonraker Rd Sea Ranch [SEA]",122-440-004,$363.62,$0.00,"SFD. Replace 5 Supply runs Alumaflex R8 under home"
BLD25-1439,Issued,"Building Permit No Plan Check",3/14/2025,03/14/2025,"3211 W Dry Creek Rd Healdsburg [HEA]",090-140-033,$548.04,$0.00,"T/O 92 SQ COMP SHINGLES; RE-ROOF WITH CLASS A RATED COMP SHINGLES; SFD; SELF CERT; MAIN HOUSE AND DETACHED GARAGE"
BLD25-1440,Finaled,"Building Permit No Plan Check",3/14/2025,03/17/2025,"14325 Mill St Guerneville [GUE]",070-010-038,$363.62,$0.00,"Install one 1450R receptacle inside garage. For SFD."
BLD25-1442,Issued,"Building Permit No Plan Check",3/14/2025,03/14/2025,"6901 Plum Ranch Rd Rincon Valley [RIN]",030-130-039,$363.62,$0.00,"SFD. Install (4) wall mount ductless systems, tied into (1) outdoor heat pump - serves NW side of home"
BLD25-1444,Issued,"Building Permit No Plan Check",3/14/2025,03/14/2025,"3465 Kings Hill Rd Rincon Valley [RIN]",028-290-045,$537.73,$0.00,"SFD; 25sqs; Self Certified contractor; Remove existing roof. Install with new Lifetime Class A composition shingles"
BLD25-1445,Issued,"Building Permit No Plan Check",3/14/2025,03/14/2025,"168 Cleveland Ln Petaluma [PET]",019-100-028,$536.05,$0.00,"SFD; 15sqs; Self Certified contractor; Remove existing roof. Install with new Lifetime Class A composition shingles Main house"
BLD25-1446,Issued,"Building Permit No Plan Check",3/14/2025,03/14/2025,"168 Cleveland Ln Petaluma [PET]",019-100-028,$535.95,$0.00,"SFD; 13sqs; Self Certified contractor; Remove existing roof. Install with new Lifetime Class A composition shingles - Detached Garage"
BLD25-1447,Finaled,"Building Permit No Plan Check",3/14/2025,03/14/2025,"1575 Mountain View Ave Petaluma [PET]",019-232-017,$363.62,$0.00,"SFD- Replace tanked water heater with new tankless water heater, in existing location. Run approx 8' of 3/4 galv gas line from meter to tankless location in basement"
BLD25-1449,Issued,"Building Permit No Plan Check",3/14/2025,03/14/2025,"35316 Ramsgate Rd Sea Ranch [SEA]",122-390-007,$363.62,$0.00,"SFD 8 supply and 1 return R8 duct change outs."
BLD25-1450,Issued,"Building Permit No Plan Check",3/14/2025,03/14/2025,"840 Chiquita Rd Healdsburg [HEA]",091-130-040,$363.62,$0.00,"R/R (2) AIR HANDLERS, HEAT PUMPS 5 TON/3 TON"
BLD25-1453,Issued,"Building Permit No Plan Check",3/14/2025,03/14/2025,"2567 Laguna Rd Graton [GRA]",078-140-079,$536.44,$0.00,"SFD; 20sqs; Self Certified contractor; Remove existing roof. Install with new Lifetime Class A composition shingles"
BLD25-1456,Issued,"Building Permit No Plan Check",3/14/2025,03/14/2025,"14636 Canyon 1 Rd Guerneville [GUE]",070-280-034,$536.20,$0.00,"SFD. Tear off and reroof 11 squares using class ""A"" composition shingles. SELF CERT."
BLD25-1457,Issued,"Building Permit No Plan Check",3/14/2025,03/14/2025,"4846 Ponderosa Dr Bennett Valley [BEN]",049-410-014,$540.64,$0.00,"SFD; 44sqs; Self Certified contractor; Remove existing roof. Install with new Lifetime Class A composition shingles"
BLD25-1458,Issued,"Building Permit No Plan Check",3/14/2025,03/18/2025,"15577 Brookview Dr Glen Ellen [GLE]",054-381-010,$363.62,$0.00,"SFD ductless mini split on left side of the home and 3 in door units in bedrooms and living room"
BLD25-1459,Issued,"Building Permit No Plan Check",3/14/2025,03/14/2025,"4017 White Oak Ct Sonoma [SON]",064-170-006,$539.57,$0.00,"T/O & Reroof 54 SQ - Remove Tar and Gravel & Install New Class A Comp Shingles"
BLD25-1461,Finaled,"Building Permit No Plan Check",3/14/2025,03/14/2025,"819 Chileno Valley Rd Petaluma [PET]",020-080-010,$363.62,$0.00,"Water heater replacement (tank, electric) in existing location (Laundry Room)."
BLD25-1464,Issued,"Building Permit No Plan Check",3/15/2025,03/18/2025,"18757 Wagele Dr Agua Caliente [AGU]",052-750-017,$540.35,$0.00,"SFD Full window replacement. Same size New siding. 120LF"
BLD25-1465,Issued,"Building Permit No Plan Check",3/16/2025,03/16/2025,"36 Larkfield Dr Windsor [WIN]",058-134-010,$363.62,$0.00,"Reconnect Meter of Existing Main Service Panel due to PG&E removal."
BLD25-1468,Issued,"Building Permit No Plan Check",3/17/2025,03/17/2025,"13355 Occidental Rd Occidental [OCC]",080-030-008,$537.14,$0.00,"Remove existing asphalt shingles and install new asphalt shingles. -Self Certification -2,100 Sq ft"
BLD25-1473,Issued,"Building Permit No Plan Check",3/17/2025,03/18/2025,"3393 White Alder Sonoma [SON]",142-280-009,$363.62,$0.00,"SFD- To service the main house - replace approx 180 lf of failed ducting with new ducting, replace failed furnace and AC with new furnace and AC - ducting located in crawlspace and attic, furnace located in garage and AC located in back yard"
BLD25-1475,Issued,"Building Permit No Plan Check",3/17/2025,03/17/2025,"8198 Camp Rd Twin Hills [TWI]",025-011-057,$536.25,$0.00,"Remove existing composition roofing. Replace with Class A composition roofing per manufacturers specifications. Install 15 lb. synthetic underlayment per manufacturers specifications. 17 squares. Self Cert."
BLD25-1476,Issued,"Building Permit No Plan Check",3/17/2025,03/18/2025,"15218 Orchard Rd Guerneville [GUE]",070-130-014,$363.62,$0.00,"SFD- To service the main house - install single zone ductless mini split new - outdoor unit located in right side yard"
BLD25-1477,Issued,"Building Permit No Plan Check",3/17/2025,03/17/2025,"3900 Lovall Valley Rd Sonoma [SON]",127-061-006,$539.15,$0.00,"Reroof Tear off Comp Install new comp system 34sq not main house only detached building in the back"
BLD25-1479,"Pre- Due","Building Permit No Plan Check",3/17/2025,,"1720 Balverne Ln Windsor [WIN]",161-010-030,$363.62,$0.00,"Electrical for Well Only - Well is located on Lot 1 / Lot 2 (LLA22-0052)"
BLD25-1480,Issued,"Building Permit No Plan Check",3/17/2025,03/17/2025,"17890 San Carlos Dr Agua Caliente [AGU]",133-192-005,$363.62,$0.00,"Electrical service upgrade 200A at single family dwelling; 125A load center"
BLD25-1484,Issued,"Building Permit No Plan Check",3/17/2025,03/17/2025,"270 Wild Moor Reach Sea Ranch [SEA]",156-230-029,$539.18,$0.00,"[270 Wild Moor Reach TSR] Tear off and re-roof with Malarkey highlander in 'Midnight black' for 14 squares. SFD, Self-Cert"
BLD25-1489,Issued,"Building Permit No Plan Check",3/17/2025,03/17/2025,"41256 Deer Trail Sea Ranch [SEA]",156-350-013,$363.62,$0.00,"Like for like replacement of 200amp main service electrical meter panel"
