raw_permit_id,parser_run_id,input_file_id,output_csv_file_id,csv_row_number,address,parcel_number,permit_number,permit_type,description,valuation,status,applied_date,issued_date,contractor_name,permit_type_clean,address_normalized,parcel_number_normalized,permit_number_normalized,permit_type_normalized,description_normalized,valuation_normalized,status_normalized,applied_date_normalized,issued_date_normalized,contractor_name_normalized,validation,validation_record_status,validation_address_status,validation_applied_date_status,validation_contractor_name_status,validation_description_status,validation_issued_date_status,validation_parcel_number_status,validation_permit_number_status,validation_permit_type_status,validation_status_status,validation_valuation_status,permit_number_prefix,description_keywords,valuation_bucket
run_20260625_171308_644_row_000132,run_20260625_171308_644,run_20260625_171308_644_input,run_20260625_171308_644_csv,132,"6226 Golden West Avenue Unit A-B , Temple City, California 91780",5385-025-001,M25-48536,Mechanical,TO COMPLETE WORK STARTED UNDER PERMIT # M19-38577 & M22-43448 TO CONVERT 3-CAR GARAGE INTO ADU,$0,Issued,02-10-2025,02-13-2025,Owner-Builder,Mechanical,"6226 Golden West Avenue Unit A-B , Temple City, California 91780",5385-025-001,M25-48536,Mechanical,TO COMPLETE WORK STARTED UNDER PERMIT # M19-38577 & M22-43448 TO CONVERT 3-CAR GARAGE INTO ADU,0.0,Issued,2025-02-10,2025-02-13,Owner-Builder,"{'record_status': 'valid', 'fields': {'address': {'status': 'valid', 'raw_value': '6226 Golden West Avenue Unit A-B , Temple City, California 91780', 'normalized_value': '6226 Golden West Avenue Unit A-B , Temple City, California 91780', 'messages': []}, 'parcel_number': {'status': 'valid', 'raw_value': '5385-025-001', 'normalized_value': '5385-025-001', 'messages': []}, 'permit_number': {'status': 'valid', 'raw_value': 'M25-48536', 'normalized_value': 'M25-48536', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Mechanical', 'normalized_value': 'Mechanical', 'messages': []}, 'description': {'status': 'valid', 'raw_value': 'TO COMPLETE WORK STARTED UNDER PERMIT # M19-38577 & M22-43448 TO CONVERT 3-CAR GARAGE INTO ADU', 'normalized_value': 'TO COMPLETE WORK STARTED UNDER PERMIT # M19-38577 & M22-43448 TO CONVERT 3-CAR GARAGE INTO ADU', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '$0', 'normalized_value': 0.0, 'messages': []}, 'status': {'status': 'valid', 'raw_value': 'Issued', 'normalized_value': 'Issued', 'messages': []}, 'applied_date': {'status': 'valid', 'raw_value': '02-10-2025', 'normalized_value': '2025-02-10', 'messages': []}, 'issued_date': {'status': 'valid', 'raw_value': '02-13-2025', 'normalized_value': '2025-02-13', 'messages': []}, 'contractor_name': {'status': 'valid', 'raw_value': 'Owner-Builder', 'normalized_value': 'Owner-Builder', 'messages': []}}, 'validated_at': '2026-06-25T17:50:56.449106+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,M,other,le_1
run_20260625_171308_644_row_000133,run_20260625_171308_644,run_20260625_171308_644_input,run_20260625_171308_644_csv,133,"4913 Heleo Avenue Unit A , Temple City, California 91780",8590-024-026,M25-48540,Mechanical,TO COMPLETE WORK STARTED UNDER PERMIT # M20-40020 TO INSTALL TWO VENTILATION FANS,$0,Issued,02-10-2025,02-13-2025,Owner-Builder,Mechanical,"4913 Heleo Avenue Unit A , Temple City, California 91780",8590-024-026,M25-48540,Mechanical,TO COMPLETE WORK STARTED UNDER PERMIT # M20-40020 TO INSTALL TWO VENTILATION FANS,0.0,Issued,2025-02-10,2025-02-13,Owner-Builder,"{'record_status': 'valid', 'fields': {'address': {'status': 'valid', 'raw_value': '4913 Heleo Avenue Unit A , Temple City, California 91780', 'normalized_value': '4913 Heleo Avenue Unit A , Temple City, California 91780', 'messages': []}, 'parcel_number': {'status': 'valid', 'raw_value': '8590-024-026', 'normalized_value': '8590-024-026', 'messages': []}, 'permit_number': {'status': 'valid', 'raw_value': 'M25-48540', 'normalized_value': 'M25-48540', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Mechanical', 'normalized_value': 'Mechanical', 'messages': []}, 'description': {'status': 'valid', 'raw_value': 'TO COMPLETE WORK STARTED UNDER PERMIT # M20-40020 TO INSTALL TWO VENTILATION FANS', 'normalized_value': 'TO COMPLETE WORK STARTED UNDER PERMIT # M20-40020 TO INSTALL TWO VENTILATION FANS', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '$0', 'normalized_value': 0.0, 'messages': []}, 'status': {'status': 'valid', 'raw_value': 'Issued', 'normalized_value': 'Issued', 'messages': []}, 'applied_date': {'status': 'valid', 'raw_value': '02-10-2025', 'normalized_value': '2025-02-10', 'messages': []}, 'issued_date': {'status': 'valid', 'raw_value': '02-13-2025', 'normalized_value': '2025-02-13', 'messages': []}, 'contractor_name': {'status': 'valid', 'raw_value': 'Owner-Builder', 'normalized_value': 'Owner-Builder', 'messages': []}}, 'validated_at': '2026-06-25T17:50:56.449302+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,M,other,le_1
run_20260625_171308_644_row_000134,run_20260625_171308_644,run_20260625_171308_644_input,run_20260625_171308_644_csv,134,"4913 Heleo Avenue Unit B , Temple City, California 91780",8590-024-026,M25-48545,Mechanical,TO COMPLETE WORK STARTED UNDER PERMIT # M20-40023 TO INSTALL HVAC SYSTEM FOR A NEW DETACHED ACCESSORY DWELLING UNIT,$0,Issued,02-10-2025,02-13-2025,Owner-Builder,Mechanical,"4913 Heleo Avenue Unit B , Temple City, California 91780",8590-024-026,M25-48545,Mechanical,TO COMPLETE WORK STARTED UNDER PERMIT # M20-40023 TO INSTALL HVAC SYSTEM FOR A NEW DETACHED ACCESSORY DWELLING UNIT,0.0,Issued,2025-02-10,2025-02-13,Owner-Builder,"{'record_status': 'valid', 'fields': {'address': {'status': 'valid', 'raw_value': '4913 Heleo Avenue Unit B , Temple City, California 91780', 'normalized_value': '4913 Heleo Avenue Unit B , Temple City, California 91780', 'messages': []}, 'parcel_number': {'status': 'valid', 'raw_value': '8590-024-026', 'normalized_value': '8590-024-026', 'messages': []}, 'permit_number': {'status': 'valid', 'raw_value': 'M25-48545', 'normalized_value': 'M25-48545', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Mechanical', 'normalized_value': 'Mechanical', 'messages': []}, 'description': {'status': 'valid', 'raw_value': 'TO COMPLETE WORK STARTED UNDER PERMIT # M20-40023 TO INSTALL HVAC SYSTEM FOR A NEW DETACHED ACCESSORY DWELLING UNIT', 'normalized_value': 'TO COMPLETE WORK STARTED UNDER PERMIT # M20-40023 TO INSTALL HVAC SYSTEM FOR A NEW DETACHED ACCESSORY DWELLING UNIT', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '$0', 'normalized_value': 0.0, 'messages': []}, 'status': {'status': 'valid', 'raw_value': 'Issued', 'normalized_value': 'Issued', 'messages': []}, 'applied_date': {'status': 'valid', 'raw_value': '02-10-2025', 'normalized_value': '2025-02-10', 'messages': []}, 'issued_date': {'status': 'valid', 'raw_value': '02-13-2025', 'normalized_value': '2025-02-13', 'messages': []}, 'contractor_name': {'status': 'valid', 'raw_value': 'Owner-Builder', 'normalized_value': 'Owner-Builder', 'messages': []}}, 'validated_at': '2026-06-25T17:50:56.449497+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,M,mechanical,le_1
run_20260625_171308_644_row_000135,run_20260625_171308_644,run_20260625_171308_644_input,run_20260625_171308_644_csv,135,"9468 La Rosa Drive, Temple City, California 91780",8590-022-017,M25-48571,Mechanical,TO COMPLETE WORK STARTED UNDER PERMIT # M22-43123 TO INSTALL HVAC SYSTEM FOR A NEW SINGLE FAMILY DWELLING,$0,Issued,02-12-2025,02-13-2025,,Mechanical,"9468 La Rosa Drive, Temple City, California 91780",8590-022-017,M25-48571,Mechanical,TO COMPLETE WORK STARTED UNDER PERMIT # M22-43123 TO INSTALL HVAC SYSTEM FOR A NEW SINGLE FAMILY DWELLING,0.0,Issued,2025-02-12,2025-02-13,,"{'record_status': 'valid', 'fields': {'address': {'status': 'valid', 'raw_value': '9468 La Rosa Drive, Temple City, California 91780', 'normalized_value': '9468 La Rosa Drive, Temple City, California 91780', 'messages': []}, 'parcel_number': {'status': 'valid', 'raw_value': '8590-022-017', 'normalized_value': '8590-022-017', 'messages': []}, 'permit_number': {'status': 'valid', 'raw_value': 'M25-48571', 'normalized_value': 'M25-48571', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Mechanical', 'normalized_value': 'Mechanical', 'messages': []}, 'description': {'status': 'valid', 'raw_value': 'TO COMPLETE WORK STARTED UNDER PERMIT # M22-43123 TO INSTALL HVAC SYSTEM FOR A NEW SINGLE FAMILY DWELLING', 'normalized_value': 'TO COMPLETE WORK STARTED UNDER PERMIT # M22-43123 TO INSTALL HVAC SYSTEM FOR A NEW SINGLE FAMILY DWELLING', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '$0', 'normalized_value': 0.0, 'messages': []}, 'status': {'status': 'valid', 'raw_value': 'Issued', 'normalized_value': 'Issued', 'messages': []}, 'applied_date': {'status': 'valid', 'raw_value': '02-12-2025', 'normalized_value': '2025-02-12', 'messages': []}, 'issued_date': {'status': 'valid', 'raw_value': '02-13-2025', 'normalized_value': '2025-02-13', 'messages': []}, 'contractor_name': {'status': 'missing', 'raw_value': None, 'normalized_value': None, 'messages': ['Field is missing']}}, 'validated_at': '2026-06-25T17:50:56.449775+00:00'}",valid,valid,valid,missing,valid,valid,valid,valid,valid,valid,valid,M,mechanical,le_1
run_20260625_171308_644_row_000136,run_20260625_171308_644,run_20260625_171308_644_input,run_20260625_171308_644_csv,136,"5922 Burton Avenue Unit A-B , San Gabriel, California 91776",5386-014-056,M25-48577,Mechanical,RELOCATE (2) EXISTING AIR CONDITIONING,$0,Issued,02-13-2025,02-13-2025,5620 Inc. dba Leeways Construction,Mechanical,"5922 Burton Avenue Unit A-B , San Gabriel, California 91776",5386-014-056,M25-48577,Mechanical,RELOCATE (2) EXISTING AIR CONDITIONING,0.0,Issued,2025-02-13,2025-02-13,5620 Inc. dba Leeways Construction,"{'record_status': 'valid', 'fields': {'address': {'status': 'valid', 'raw_value': '5922 Burton Avenue Unit A-B , San Gabriel, California 91776', 'normalized_value': '5922 Burton Avenue Unit A-B , San Gabriel, California 91776', 'messages': []}, 'parcel_number': {'status': 'valid', 'raw_value': '5386-014-056', 'normalized_value': '5386-014-056', 'messages': []}, 'permit_number': {'status': 'valid', 'raw_value': 'M25-48577', 'normalized_value': 'M25-48577', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Mechanical', 'normalized_value': 'Mechanical', 'messages': []}, 'description': {'status': 'valid', 'raw_value': 'RELOCATE (2) EXISTING AIR CONDITIONING', 'normalized_value': 'RELOCATE (2) EXISTING AIR CONDITIONING', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '$0', 'normalized_value': 0.0, 'messages': []}, 'status': {'status': 'valid', 'raw_value': 'Issued', 'normalized_value': 'Issued', 'messages': []}, 'applied_date': {'status': 'valid', 'raw_value': '02-13-2025', 'normalized_value': '2025-02-13', 'messages': []}, 'issued_date': {'status': 'valid', 'raw_value': '02-13-2025', 'normalized_value': '2025-02-13', 'messages': []}, 'contractor_name': {'status': 'valid', 'raw_value': '5620 Inc. dba Leeways Construction', 'normalized_value': '5620 Inc. dba Leeways Construction', 'messages': []}}, 'validated_at': '2026-06-25T17:50:56.450039+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,M,other,le_1
run_20260625_171308_644_row_000137,run_20260625_171308_644,run_20260625_171308_644_input,run_20260625_171308_644_csv,137,"5922 Burton Avenue, San Gabriel, California 91776",5386-014-056,MISC25-48579,Miscellaneous,"TO VERIFY COMPLIANCE: TO REMOVE (E) SUNROOM, REMOVE TRELLIS AND SIDE GATE, REMOVE (2) WINDOWS AND CONVERT EXISTING GARAGE TO ORIGINAL CONDITION",$0,Issued,02-13-2025,02-13-2025,5620 Inc. dba Leeways Construction,Miscellaneous,"5922 Burton Avenue, San Gabriel, California 91776",5386-014-056,MISC25-48579,Miscellaneous,"TO VERIFY COMPLIANCE: TO REMOVE (E) SUNROOM, REMOVE TRELLIS AND SIDE GATE, REMOVE (2) WINDOWS AND CONVERT EXISTING GARAGE TO ORIGINAL CONDITION",0.0,Issued,2025-02-13,2025-02-13,5620 Inc. dba Leeways Construction,"{'record_status': 'valid', 'fields': {'address': {'status': 'valid', 'raw_value': '5922 Burton Avenue, San Gabriel, California 91776', 'normalized_value': '5922 Burton Avenue, San Gabriel, California 91776', 'messages': []}, 'parcel_number': {'status': 'valid', 'raw_value': '5386-014-056', 'normalized_value': '5386-014-056', 'messages': []}, 'permit_number': {'status': 'valid', 'raw_value': 'MISC25-48579', 'normalized_value': 'MISC25-48579', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Miscellaneous', 'normalized_value': 'Miscellaneous', 'messages': []}, 'description': {'status': 'valid', 'raw_value': 'TO VERIFY COMPLIANCE: TO REMOVE (E) SUNROOM, REMOVE TRELLIS AND SIDE GATE, REMOVE (2) WINDOWS AND CONVERT EXISTING GARAGE TO ORIGINAL CONDITION', 'normalized_value': 'TO VERIFY COMPLIANCE: TO REMOVE (E) SUNROOM, REMOVE TRELLIS AND SIDE GATE, REMOVE (2) WINDOWS AND CONVERT EXISTING GARAGE TO ORIGINAL CONDITION', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '$0', 'normalized_value': 0.0, 'messages': []}, 'status': {'status': 'valid', 'raw_value': 'Issued', 'normalized_value': 'Issued', 'messages': []}, 'applied_date': {'status': 'valid', 'raw_value': '02-13-2025', 'normalized_value': '2025-02-13', 'messages': []}, 'issued_date': {'status': 'valid', 'raw_value': '02-13-2025', 'normalized_value': '2025-02-13', 'messages': []}, 'contractor_name': {'status': 'valid', 'raw_value': '5620 Inc. dba Leeways Construction', 'normalized_value': '5620 Inc. dba Leeways Construction', 'messages': []}}, 'validated_at': '2026-06-25T17:50:56.450395+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,MISC,other,le_1
run_20260625_171308_644_row_000138,run_20260625_171308_644,run_20260625_171308_644_input,run_20260625_171308_644_csv,138,"6226 Golden West Avenue Unit A , Temple City, California 91780",5385-025-001,P25-48533,Plumbing,"TO COMPLETE WORK STARTED UNDER PERMIT # P233-45420 FOR SHOWERS, LAVATORIES AND WATER CLOSETS",$0,Issued,02-10-2025,02-13-2025,,Plumbing,"6226 Golden West Avenue Unit A , Temple City, California 91780",5385-025-001,P25-48533,Plumbing,"TO COMPLETE WORK STARTED UNDER PERMIT # P233-45420 FOR SHOWERS, LAVATORIES AND WATER CLOSETS",0.0,Issued,2025-02-10,2025-02-13,,"{'record_status': 'valid', 'fields': {'address': {'status': 'valid', 'raw_value': '6226 Golden West Avenue Unit A , Temple City, California 91780', 'normalized_value': '6226 Golden West Avenue Unit A , Temple City, California 91780', 'messages': []}, 'parcel_number': {'status': 'valid', 'raw_value': '5385-025-001', 'normalized_value': '5385-025-001', 'messages': []}, 'permit_number': {'status': 'valid', 'raw_value': 'P25-48533', 'normalized_value': 'P25-48533', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Plumbing', 'normalized_value': 'Plumbing', 'messages': []}, 'description': {'status': 'valid', 'raw_value': 'TO COMPLETE WORK STARTED UNDER PERMIT # P233-45420 FOR SHOWERS, LAVATORIES AND WATER CLOSETS', 'normalized_value': 'TO COMPLETE WORK STARTED UNDER PERMIT # P233-45420 FOR SHOWERS, LAVATORIES AND WATER CLOSETS', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '$0', 'normalized_value': 0.0, 'messages': []}, 'status': {'status': 'valid', 'raw_value': 'Issued', 'normalized_value': 'Issued', 'messages': []}, 'applied_date': {'status': 'valid', 'raw_value': '02-10-2025', 'normalized_value': '2025-02-10', 'messages': []}, 'issued_date': {'status': 'valid', 'raw_value': '02-13-2025', 'normalized_value': '2025-02-13', 'messages': []}, 'contractor_name': {'status': 'missing', 'raw_value': None, 'normalized_value': None, 'messages': ['Field is missing']}}, 'validated_at': '2026-06-25T17:50:56.450771+00:00'}",valid,valid,valid,missing,valid,valid,valid,valid,valid,valid,valid,P,other,le_1
run_20260625_171308_644_row_000139,run_20260625_171308_644,run_20260625_171308_644_input,run_20260625_171308_644_csv,139,"6226 Golden West Avenue Unit A-B , Temple City, California 91780",5385-025-001,P25-48537,Plumbing,TO COMPLETE WORK STARTED UNDER PERMIT # P19-38579 & P22-43449 TO CONVERT 3-CAR GARAGE INTO ADU,$0,Issued,02-10-2025,02-13-2025,Owner-Builder,Plumbing,"6226 Golden West Avenue Unit A-B , Temple City, California 91780",5385-025-001,P25-48537,Plumbing,TO COMPLETE WORK STARTED UNDER PERMIT # P19-38579 & P22-43449 TO CONVERT 3-CAR GARAGE INTO ADU,0.0,Issued,2025-02-10,2025-02-13,Owner-Builder,"{'record_status': 'valid', 'fields': {'address': {'status': 'valid', 'raw_value': '6226 Golden West Avenue Unit A-B , Temple City, California 91780', 'normalized_value': '6226 Golden West Avenue Unit A-B , Temple City, California 91780', 'messages': []}, 'parcel_number': {'status': 'valid', 'raw_value': '5385-025-001', 'normalized_value': '5385-025-001', 'messages': []}, 'permit_number': {'status': 'valid', 'raw_value': 'P25-48537', 'normalized_value': 'P25-48537', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Plumbing', 'normalized_value': 'Plumbing', 'messages': []}, 'description': {'status': 'valid', 'raw_value': 'TO COMPLETE WORK STARTED UNDER PERMIT # P19-38579 & P22-43449 TO CONVERT 3-CAR GARAGE INTO ADU', 'normalized_value': 'TO COMPLETE WORK STARTED UNDER PERMIT # P19-38579 & P22-43449 TO CONVERT 3-CAR GARAGE INTO ADU', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '$0', 'normalized_value': 0.0, 'messages': []}, 'status': {'status': 'valid', 'raw_value': 'Issued', 'normalized_value': 'Issued', 'messages': []}, 'applied_date': {'status': 'valid', 'raw_value': '02-10-2025', 'normalized_value': '2025-02-10', 'messages': []}, 'issued_date': {'status': 'valid', 'raw_value': '02-13-2025', 'normalized_value': '2025-02-13', 'messages': []}, 'contractor_name': {'status': 'valid', 'raw_value': 'Owner-Builder', 'normalized_value': 'Owner-Builder', 'messages': []}}, 'validated_at': '2026-06-25T17:50:56.451133+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,P,other,le_1
run_20260625_171308_644_row_000140,run_20260625_171308_644,run_20260625_171308_644_input,run_20260625_171308_644_csv,140,"4913 Heleo Avenue Unit A , Temple City, California 91780",8590-024-026,P25-48541,Plumbing,"TO COMPLETE WORK STARTED UNDER PERMIT # P20-410021 FOR BATHTUB/SHOWERS, LAVATORIES' AND WATER CLOSETS",$0,Issued,02-10-2025,02-13-2025,Owner-Builder,Plumbing,"4913 Heleo Avenue Unit A , Temple City, California 91780",8590-024-026,P25-48541,Plumbing,"TO COMPLETE WORK STARTED UNDER PERMIT # P20-410021 FOR BATHTUB/SHOWERS, LAVATORIES' AND WATER CLOSETS",0.0,Issued,2025-02-10,2025-02-13,Owner-Builder,"{'record_status': 'valid', 'fields': {'address': {'status': 'valid', 'raw_value': '4913 Heleo Avenue Unit A , Temple City, California 91780', 'normalized_value': '4913 Heleo Avenue Unit A , Temple City, California 91780', 'messages': []}, 'parcel_number': {'status': 'valid', 'raw_value': '8590-024-026', 'normalized_value': '8590-024-026', 'messages': []}, 'permit_number': {'status': 'valid', 'raw_value': 'P25-48541', 'normalized_value': 'P25-48541', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Plumbing', 'normalized_value': 'Plumbing', 'messages': []}, 'description': {'status': 'valid', 'raw_value': ""TO COMPLETE WORK STARTED UNDER PERMIT # P20-410021 FOR BATHTUB/SHOWERS, LAVATORIES' AND WATER CLOSETS"", 'normalized_value': ""TO COMPLETE WORK STARTED UNDER PERMIT # P20-410021 FOR BATHTUB/SHOWERS, LAVATORIES' AND WATER CLOSETS"", 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '$0', 'normalized_value': 0.0, 'messages': []}, 'status': {'status': 'valid', 'raw_value': 'Issued', 'normalized_value': 'Issued', 'messages': []}, 'applied_date': {'status': 'valid', 'raw_value': '02-10-2025', 'normalized_value': '2025-02-10', 'messages': []}, 'issued_date': {'status': 'valid', 'raw_value': '02-13-2025', 'normalized_value': '2025-02-13', 'messages': []}, 'contractor_name': {'status': 'valid', 'raw_value': 'Owner-Builder', 'normalized_value': 'Owner-Builder', 'messages': []}}, 'validated_at': '2026-06-25T17:50:56.451599+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,P,other,le_1
run_20260625_171308_644_row_000141,run_20260625_171308_644,run_20260625_171308_644_input,run_20260625_171308_644_csv,141,"4913 Heleo Avenue Unit B , Temple City, California 91780",8590-024-026,P25-48546,Plumbing,TO COMPLETE WORK STARTED UNDER PERMIT # P20-40024 PLUMBING FOR A NEW DETACHED ACCESSORY DWELLING UNIT AND CONNECT TO PUBLIC SEWER,$0,Issued,02-10-2025,02-13-2025,Owner-Builder,Plumbing,"4913 Heleo Avenue Unit B , Temple City, California 91780",8590-024-026,P25-48546,Plumbing,TO COMPLETE WORK STARTED UNDER PERMIT # P20-40024 PLUMBING FOR A NEW DETACHED ACCESSORY DWELLING UNIT AND CONNECT TO PUBLIC SEWER,0.0,Issued,2025-02-10,2025-02-13,Owner-Builder,"{'record_status': 'valid', 'fields': {'address': {'status': 'valid', 'raw_value': '4913 Heleo Avenue Unit B , Temple City, California 91780', 'normalized_value': '4913 Heleo Avenue Unit B , Temple City, California 91780', 'messages': []}, 'parcel_number': {'status': 'valid', 'raw_value': '8590-024-026', 'normalized_value': '8590-024-026', 'messages': []}, 'permit_number': {'status': 'valid', 'raw_value': 'P25-48546', 'normalized_value': 'P25-48546', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Plumbing', 'normalized_value': 'Plumbing', 'messages': []}, 'description': {'status': 'valid', 'raw_value': 'TO COMPLETE WORK STARTED UNDER PERMIT # P20-40024 PLUMBING FOR A NEW DETACHED ACCESSORY DWELLING UNIT AND CONNECT TO PUBLIC SEWER', 'normalized_value': 'TO COMPLETE WORK STARTED UNDER PERMIT # P20-40024 PLUMBING FOR A NEW DETACHED ACCESSORY DWELLING UNIT AND CONNECT TO PUBLIC SEWER', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '$0', 'normalized_value': 0.0, 'messages': []}, 'status': {'status': 'valid', 'raw_value': 'Issued', 'normalized_value': 'Issued', 'messages': []}, 'applied_date': {'status': 'valid', 'raw_value': '02-10-2025', 'normalized_value': '2025-02-10', 'messages': []}, 'issued_date': {'status': 'valid', 'raw_value': '02-13-2025', 'normalized_value': '2025-02-13', 'messages': []}, 'contractor_name': {'status': 'valid', 'raw_value': 'Owner-Builder', 'normalized_value': 'Owner-Builder', 'messages': []}}, 'validated_at': '2026-06-25T17:50:56.451891+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,P,plumbing+mechanical,le_1
