raw_permit_id,parser_run_id,input_file_id,output_csv_file_id,csv_row_number,permit_number,building_type,permit_type,const_type,valuation,total_sf,total_units,permit_class,permit_class_clean,permit_number_normalized,building_type_normalized,permit_type_normalized,const_type_normalized,valuation_normalized,total_sf_normalized,total_units_normalized,permit_class_normalized,validation,validation_record_status,validation_building_type_status,validation_const_type_status,validation_permit_class_status,validation_permit_number_status,validation_permit_type_status,validation_total_sf_status,validation_total_units_status,validation_valuation_status,valuation_bucket,total_units_group,total_sf_nonzero
run_20260621_165055_31_row_000319,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,319,PRAR20250415055,1 to 2 Family,Mechanical,Alteration/Remodel,22789,0,0,Not Identified,,PRAR20250415055,1 to 2 Family,Mechanical,Alteration/Remodel,22789.0,0.0,0.0,,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRAR20250415055', 'normalized_value': 'PRAR20250415055', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Mechanical', 'normalized_value': 'Mechanical', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '22789', 'normalized_value': 22789.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0, 'messages': []}, 'permit_class': {'status': 'missing', 'raw_value': 'Not Identified', 'normalized_value': None, 'messages': ['Field is missing']}}, 'validated_at': '2026-06-21T16:51:32.543376+00:00'}",valid,valid,valid,missing,valid,valid,valid,valid,valid,10000_99999,0,zero
run_20260621_165055_31_row_000320,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,320,PRAR20250415057,1 to 2 Family,Mechanical,Alteration/Remodel,8684,0,0,Not Identified,,PRAR20250415057,1 to 2 Family,Mechanical,Alteration/Remodel,8684.0,0.0,0.0,,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRAR20250415057', 'normalized_value': 'PRAR20250415057', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Mechanical', 'normalized_value': 'Mechanical', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '8684', 'normalized_value': 8684.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0, 'messages': []}, 'permit_class': {'status': 'missing', 'raw_value': 'Not Identified', 'normalized_value': None, 'messages': ['Field is missing']}}, 'validated_at': '2026-06-21T16:51:32.543523+00:00'}",valid,valid,valid,missing,valid,valid,valid,valid,valid,1000_9999,0,zero
run_20260621_165055_31_row_000321,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,321,PRAR20250415058,Commercial,Mechanical,Alteration/Remodel,6914,0,0,Not Identified,,PRAR20250415058,Commercial,Mechanical,Alteration/Remodel,6914.0,0.0,0.0,,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRAR20250415058', 'normalized_value': 'PRAR20250415058', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': 'Commercial', 'normalized_value': 'Commercial', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Mechanical', 'normalized_value': 'Mechanical', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '6914', 'normalized_value': 6914.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0, 'messages': []}, 'permit_class': {'status': 'missing', 'raw_value': 'Not Identified', 'normalized_value': None, 'messages': ['Field is missing']}}, 'validated_at': '2026-06-21T16:51:32.543652+00:00'}",valid,valid,valid,missing,valid,valid,valid,valid,valid,1000_9999,0,zero
run_20260621_165055_31_row_000322,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,322,PRAR20250415059,Commercial,Mechanical,Alteration/Remodel,11189,0,0,Not Identified,,PRAR20250415059,Commercial,Mechanical,Alteration/Remodel,11189.0,0.0,0.0,,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRAR20250415059', 'normalized_value': 'PRAR20250415059', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': 'Commercial', 'normalized_value': 'Commercial', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Mechanical', 'normalized_value': 'Mechanical', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '11189', 'normalized_value': 11189.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0, 'messages': []}, 'permit_class': {'status': 'missing', 'raw_value': 'Not Identified', 'normalized_value': None, 'messages': ['Field is missing']}}, 'validated_at': '2026-06-21T16:51:32.543781+00:00'}",valid,valid,valid,missing,valid,valid,valid,valid,valid,10000_99999,0,zero
run_20260621_165055_31_row_000323,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,323,PRAR20250415062,1 to 2 Family,Mechanical,Alteration/Remodel,26000,0,0,Not Identified,,PRAR20250415062,1 to 2 Family,Mechanical,Alteration/Remodel,26000.0,0.0,0.0,,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRAR20250415062', 'normalized_value': 'PRAR20250415062', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Mechanical', 'normalized_value': 'Mechanical', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '26000', 'normalized_value': 26000.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0, 'messages': []}, 'permit_class': {'status': 'missing', 'raw_value': 'Not Identified', 'normalized_value': None, 'messages': ['Field is missing']}}, 'validated_at': '2026-06-21T16:51:32.543904+00:00'}",valid,valid,valid,missing,valid,valid,valid,valid,valid,10000_99999,0,zero
run_20260621_165055_31_row_000324,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,324,PRAR20250415063,1 to 2 Family,Mechanical,Alteration/Remodel,10836,0,0,Res.1&2 or Guest House,Res.1&2 or Guest House,PRAR20250415063,1 to 2 Family,Mechanical,Alteration/Remodel,10836.0,0.0,0.0,Res.1&2 or Guest House,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRAR20250415063', 'normalized_value': 'PRAR20250415063', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Mechanical', 'normalized_value': 'Mechanical', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '10836', 'normalized_value': 10836.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Res.1&2 or Guest House', 'normalized_value': 'Res.1&2 or Guest House', 'messages': []}}, 'validated_at': '2026-06-21T16:51:32.544031+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,10000_99999,0,zero
run_20260621_165055_31_row_000325,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,325,PRAR20250415072,1 to 2 Family,Mechanical,Alteration/Remodel,11836.32,0,0,Not Identified,,PRAR20250415072,1 to 2 Family,Mechanical,Alteration/Remodel,11836.32,0.0,0.0,,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRAR20250415072', 'normalized_value': 'PRAR20250415072', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Mechanical', 'normalized_value': 'Mechanical', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '11836.32', 'normalized_value': 11836.32, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0, 'messages': []}, 'permit_class': {'status': 'missing', 'raw_value': 'Not Identified', 'normalized_value': None, 'messages': ['Field is missing']}}, 'validated_at': '2026-06-21T16:51:32.544162+00:00'}",valid,valid,valid,missing,valid,valid,valid,valid,valid,10000_99999,0,zero
run_20260621_165055_31_row_000326,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,326,PRAR20250415095,1 to 2 Family,Mechanical,Alteration/Remodel,7200,0,0,Not Identified,,PRAR20250415095,1 to 2 Family,Mechanical,Alteration/Remodel,7200.0,0.0,0.0,,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRAR20250415095', 'normalized_value': 'PRAR20250415095', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Mechanical', 'normalized_value': 'Mechanical', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '7200', 'normalized_value': 7200.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0, 'messages': []}, 'permit_class': {'status': 'missing', 'raw_value': 'Not Identified', 'normalized_value': None, 'messages': ['Field is missing']}}, 'validated_at': '2026-06-21T16:51:32.544305+00:00'}",valid,valid,valid,missing,valid,valid,valid,valid,valid,1000_9999,0,zero
run_20260621_165055_31_row_000327,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,327,PRAR20250415100,Commercial,Mechanical,Alteration/Remodel,7500,0,0,Not Identified,,PRAR20250415100,Commercial,Mechanical,Alteration/Remodel,7500.0,0.0,0.0,,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRAR20250415100', 'normalized_value': 'PRAR20250415100', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': 'Commercial', 'normalized_value': 'Commercial', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Mechanical', 'normalized_value': 'Mechanical', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '7500', 'normalized_value': 7500.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0, 'messages': []}, 'permit_class': {'status': 'missing', 'raw_value': 'Not Identified', 'normalized_value': None, 'messages': ['Field is missing']}}, 'validated_at': '2026-06-21T16:51:32.544449+00:00'}",valid,valid,valid,missing,valid,valid,valid,valid,valid,1000_9999,0,zero
run_20260621_165055_31_row_000328,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,328,PRAR20250415107,Commercial,Mechanical,Alteration/Remodel,7500,0,0,Not Identified,,PRAR20250415107,Commercial,Mechanical,Alteration/Remodel,7500.0,0.0,0.0,,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRAR20250415107', 'normalized_value': 'PRAR20250415107', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': 'Commercial', 'normalized_value': 'Commercial', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Mechanical', 'normalized_value': 'Mechanical', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '7500', 'normalized_value': 7500.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0, 'messages': []}, 'permit_class': {'status': 'missing', 'raw_value': 'Not Identified', 'normalized_value': None, 'messages': ['Field is missing']}}, 'validated_at': '2026-06-21T16:51:32.544600+00:00'}",valid,valid,valid,missing,valid,valid,valid,valid,valid,1000_9999,0,zero
run_20260621_165055_31_row_000329,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,329,PRAR20250415114,1 to 2 Family,Mechanical,Alteration/Remodel,8626,0,0,Not Identified,,PRAR20250415114,1 to 2 Family,Mechanical,Alteration/Remodel,8626.0,0.0,0.0,,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRAR20250415114', 'normalized_value': 'PRAR20250415114', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Mechanical', 'normalized_value': 'Mechanical', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '8626', 'normalized_value': 8626.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0, 'messages': []}, 'permit_class': {'status': 'missing', 'raw_value': 'Not Identified', 'normalized_value': None, 'messages': ['Field is missing']}}, 'validated_at': '2026-06-21T16:51:32.544726+00:00'}",valid,valid,valid,missing,valid,valid,valid,valid,valid,1000_9999,0,zero
run_20260621_165055_31_row_000330,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,330,PRAR20250415120,Commercial,Mechanical,Alteration/Remodel,6992,0,0,Not Identified,,PRAR20250415120,Commercial,Mechanical,Alteration/Remodel,6992.0,0.0,0.0,,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRAR20250415120', 'normalized_value': 'PRAR20250415120', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': 'Commercial', 'normalized_value': 'Commercial', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Mechanical', 'normalized_value': 'Mechanical', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '6992', 'normalized_value': 6992.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0, 'messages': []}, 'permit_class': {'status': 'missing', 'raw_value': 'Not Identified', 'normalized_value': None, 'messages': ['Field is missing']}}, 'validated_at': '2026-06-21T16:51:32.544852+00:00'}",valid,valid,valid,missing,valid,valid,valid,valid,valid,1000_9999,0,zero
run_20260621_165055_31_row_000331,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,331,PRAR20250415122,Commercial,Mechanical,Alteration/Remodel,6510,0,0,Not Identified,,PRAR20250415122,Commercial,Mechanical,Alteration/Remodel,6510.0,0.0,0.0,,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRAR20250415122', 'normalized_value': 'PRAR20250415122', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': 'Commercial', 'normalized_value': 'Commercial', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Mechanical', 'normalized_value': 'Mechanical', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '6510', 'normalized_value': 6510.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0, 'messages': []}, 'permit_class': {'status': 'missing', 'raw_value': 'Not Identified', 'normalized_value': None, 'messages': ['Field is missing']}}, 'validated_at': '2026-06-21T16:51:32.544999+00:00'}",valid,valid,valid,missing,valid,valid,valid,valid,valid,1000_9999,0,zero
run_20260621_165055_31_row_000332,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,332,PRAR20250415130,Commercial,Mechanical,Alteration/Remodel,8200,0,0,Not Identified,,PRAR20250415130,Commercial,Mechanical,Alteration/Remodel,8200.0,0.0,0.0,,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRAR20250415130', 'normalized_value': 'PRAR20250415130', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': 'Commercial', 'normalized_value': 'Commercial', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Mechanical', 'normalized_value': 'Mechanical', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '8200', 'normalized_value': 8200.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0, 'messages': []}, 'permit_class': {'status': 'missing', 'raw_value': 'Not Identified', 'normalized_value': None, 'messages': ['Field is missing']}}, 'validated_at': '2026-06-21T16:51:32.545130+00:00'}",valid,valid,valid,missing,valid,valid,valid,valid,valid,1000_9999,0,zero
